Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Wilson Chandler,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,20.1,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,8.0,-16.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Timothé Luwawu-Cabarrot,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,19.4,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,10.0,-17.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Nicolas Claxton,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,19.01,7.0,12.0,0.583,0.0,0.0,,0.0,0.0,,4.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,14.0,-13.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Džanan Musa,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,12.39,1.0,6.0,0.16699999999999998,1.0,3.0,0.33299999999999996,4.0,4.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Theo Pinson,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,7.12,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Chris Chiozza,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,7.12,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202001180BRK.html
Jeremiah Martin,2020-01-18,Brooklyn Nets,Milwaukee Bucks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BRK.html
Devin Booker,2020-01-18,Phoenix Suns,Boston Celtics,0,40.39,12.0,20.0,0.6,1.0,4.0,0.25,14.0,15.0,0.9329999999999999,0.0,10.0,10.0,9.0,2.0,0.0,4.0,4.0,39.0,17.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Mikal Bridges,2020-01-18,Phoenix Suns,Boston Celtics,0,40.28,10.0,13.0,0.769,6.0,8.0,0.75,0.0,0.0,,0.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,26.0,12.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Dario Šarić,2020-01-18,Phoenix Suns,Boston Celtics,0,37.09,6.0,12.0,0.5,1.0,4.0,0.25,0.0,0.0,,4.0,7.0,11.0,5.0,0.0,0.0,2.0,3.0,13.0,19.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Ricky Rubio,2020-01-18,Phoenix Suns,Boston Celtics,0,36.03,2.0,9.0,0.222,2.0,5.0,0.4,2.0,2.0,1.0,0.0,5.0,5.0,9.0,1.0,0.0,5.0,1.0,8.0,-4.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Deandre Ayton,2020-01-18,Phoenix Suns,Boston Celtics,0,35.49,8.0,22.0,0.364,0.0,0.0,,10.0,11.0,0.909,4.0,11.0,15.0,2.0,0.0,2.0,2.0,0.0,26.0,18.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Jevon Carter,2020-01-18,Phoenix Suns,Boston Celtics,0,17.1,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,6.0,-22.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Elie Okobo,2020-01-18,Phoenix Suns,Boston Celtics,0,12.13,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Aron Baynes,2020-01-18,Phoenix Suns,Boston Celtics,0,12.11,1.0,6.0,0.16699999999999998,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,-14.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Ty Jerome,2020-01-18,Phoenix Suns,Boston Celtics,0,4.51,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Cheick Diallo,2020-01-18,Phoenix Suns,Boston Celtics,0,3.27,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Jalen Lecque,2020-01-18,Phoenix Suns,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BOS.html
Cameron Johnson,2020-01-18,Phoenix Suns,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BOS.html
Tyler Johnson,2020-01-18,Phoenix Suns,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BOS.html
Gordon Hayward,2020-01-18,Boston Celtics,Phoenix Suns,1,41.09,8.0,20.0,0.4,1.0,3.0,0.33299999999999996,5.0,5.0,1.0,1.0,6.0,7.0,7.0,1.0,1.0,2.0,2.0,22.0,-10.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Jayson Tatum,2020-01-18,Boston Celtics,Phoenix Suns,1,39.13,10.0,20.0,0.5,2.0,7.0,0.28600000000000003,4.0,5.0,0.8,1.0,9.0,10.0,2.0,3.0,1.0,4.0,3.0,26.0,-3.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Marcus Smart,2020-01-18,Boston Celtics,Phoenix Suns,1,33.21,13.0,25.0,0.52,11.0,22.0,0.5,0.0,0.0,,0.0,5.0,5.0,8.0,4.0,0.0,1.0,4.0,37.0,-11.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Daniel Theis,2020-01-18,Boston Celtics,Phoenix Suns,1,29.14,5.0,7.0,0.7140000000000001,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,12.0,8.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Grant Williams,2020-01-18,Boston Celtics,Phoenix Suns,1,12.35,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-12.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Brad Wanamaker,2020-01-18,Boston Celtics,Phoenix Suns,1,22.38,1.0,6.0,0.16699999999999998,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,-2.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Enes Kanter,2020-01-18,Boston Celtics,Phoenix Suns,1,18.46,3.0,5.0,0.6,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,3.0,8.0,-12.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Javonte Green,2020-01-18,Boston Celtics,Phoenix Suns,1,17.23,1.0,5.0,0.2,1.0,1.0,1.0,3.0,4.0,0.75,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,6.0,4.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Tremont Waters,2020-01-18,Boston Celtics,Phoenix Suns,1,16.39,1.0,5.0,0.2,0.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,17.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Semi Ojeleye,2020-01-18,Boston Celtics,Phoenix Suns,1,9.02,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/boxscores/202001180BOS.html
Romeo Langford,2020-01-18,Boston Celtics,Phoenix Suns,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BOS.html
Vincent Poirier,2020-01-18,Boston Celtics,Phoenix Suns,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180BOS.html
Sekou Doumbouya,2020-01-18,Detroit Pistons,Atlanta Hawks,0,27.35,1.0,8.0,0.125,1.0,4.0,0.25,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,23.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Andre Drummond,2020-01-18,Detroit Pistons,Atlanta Hawks,0,26.59,7.0,15.0,0.467,0.0,0.0,,2.0,4.0,0.5,7.0,10.0,17.0,3.0,5.0,1.0,3.0,4.0,16.0,22.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Derrick Rose,2020-01-18,Detroit Pistons,Atlanta Hawks,0,26.19,12.0,17.0,0.706,1.0,3.0,0.33299999999999996,2.0,2.0,1.0,0.0,2.0,2.0,9.0,1.0,0.0,1.0,1.0,27.0,24.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Bruce Brown,2020-01-18,Detroit Pistons,Atlanta Hawks,0,20.34,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,5.0,20.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Tony Snell,2020-01-18,Detroit Pistons,Atlanta Hawks,0,19.09,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,22.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Sviatoslav Mykhailiuk,2020-01-18,Detroit Pistons,Atlanta Hawks,0,28.51,9.0,11.0,0.818,5.0,7.0,0.7140000000000001,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,25.0,11.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Langston Galloway,2020-01-18,Detroit Pistons,Atlanta Hawks,0,27.26,5.0,8.0,0.625,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,14.0,13.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Tim Frazier,2020-01-18,Detroit Pistons,Atlanta Hawks,0,21.41,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,7.0,0.0,0.0,6.0,2.0,2.0,9.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Markieff Morris,2020-01-18,Detroit Pistons,Atlanta Hawks,0,20.25,7.0,10.0,0.7,3.0,5.0,0.6,5.0,6.0,0.833,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,22.0,10.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Christian Wood,2020-01-18,Detroit Pistons,Atlanta Hawks,0,16.06,4.0,6.0,0.667,1.0,3.0,0.33299999999999996,1.0,2.0,0.5,1.0,6.0,7.0,1.0,1.0,3.0,2.0,0.0,10.0,14.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Thon Maker,2020-01-18,Detroit Pistons,Atlanta Hawks,0,4.55,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-3.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Reggie Jackson,2020-01-18,Detroit Pistons,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180ATL.html
De'Andre Hunter,2020-01-18,Atlanta Hawks,Detroit Pistons,1,30.32,8.0,15.0,0.5329999999999999,2.0,6.0,0.33299999999999996,1.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,19.0,-27.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Cam Reddish,2020-01-18,Atlanta Hawks,Detroit Pistons,1,29.35,3.0,10.0,0.3,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,-25.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Trae Young,2020-01-18,Atlanta Hawks,Detroit Pistons,1,27.24,6.0,16.0,0.375,2.0,7.0,0.28600000000000003,2.0,4.0,0.5,1.0,7.0,8.0,7.0,1.0,0.0,4.0,1.0,16.0,-30.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
John Collins,2020-01-18,Atlanta Hawks,Detroit Pistons,1,27.11,8.0,16.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,2.0,4.0,5.0,20.0,-31.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Kevin Huerter,2020-01-18,Atlanta Hawks,Detroit Pistons,1,23.4,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,-33.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Jeff Teague,2020-01-18,Atlanta Hawks,Detroit Pistons,1,25.15,6.0,9.0,0.667,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,3.0,7.0,1.0,1.0,5.0,2.0,15.0,-9.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
DeAndre' Bembry,2020-01-18,Atlanta Hawks,Detroit Pistons,1,20.04,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,4.0,3.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Bruno Fernando,2020-01-18,Atlanta Hawks,Detroit Pistons,1,17.37,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,-4.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Treveon Graham,2020-01-18,Atlanta Hawks,Detroit Pistons,1,12.42,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,-3.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Damian Jones,2020-01-18,Atlanta Hawks,Detroit Pistons,1,11.33,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Vince Carter,2020-01-18,Atlanta Hawks,Detroit Pistons,1,10.08,2.0,7.0,0.28600000000000003,1.0,5.0,0.2,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Brandon Goodwin,2020-01-18,Atlanta Hawks,Detroit Pistons,1,4.19,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,https://www.basketball-reference.com/boxscores/202001180ATL.html
Charlie Brown,2020-01-18,Atlanta Hawks,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180ATL.html
Ben Simmons,2020-01-18,Philadelphia 76ers,New York Knicks,0,39.43,9.0,15.0,0.6,0.0,0.0,,3.0,8.0,0.375,3.0,4.0,7.0,8.0,2.0,0.0,0.0,1.0,21.0,-3.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Tobias Harris,2020-01-18,Philadelphia 76ers,New York Knicks,0,34.16,5.0,13.0,0.385,4.0,8.0,0.5,1.0,1.0,1.0,0.0,8.0,8.0,3.0,0.0,0.0,2.0,2.0,15.0,-2.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Josh Richardson,2020-01-18,Philadelphia 76ers,New York Knicks,0,34.11,7.0,15.0,0.467,1.0,5.0,0.2,3.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,1.0,7.0,2.0,18.0,17.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Al Horford,2020-01-18,Philadelphia 76ers,New York Knicks,0,32.51,2.0,9.0,0.222,0.0,5.0,0.0,0.0,0.0,,0.0,7.0,7.0,4.0,0.0,0.0,1.0,3.0,4.0,-6.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Matisse Thybulle,2020-01-18,Philadelphia 76ers,New York Knicks,0,29.04,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Furkan Korkmaz,2020-01-18,Philadelphia 76ers,New York Knicks,0,21.32,6.0,12.0,0.5,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,-7.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Norvel Pelle,2020-01-18,Philadelphia 76ers,New York Knicks,0,15.09,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Mike Scott,2020-01-18,Philadelphia 76ers,New York Knicks,0,13.44,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,6.0,2.0,2.0,0.0,1.0,4.0,0.0,5.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
James Ennis,2020-01-18,Philadelphia 76ers,New York Knicks,0,11.12,1.0,2.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Raul Neto,2020-01-18,Philadelphia 76ers,New York Knicks,0,8.16,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,6.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Kyle O'Quinn,2020-01-18,Philadelphia 76ers,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Shake Milton,2020-01-18,Philadelphia 76ers,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Trey Burke,2020-01-18,Philadelphia 76ers,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Marcus Morris,2020-01-18,New York Knicks,Philadelphia 76ers,1,36.2,8.0,17.0,0.47100000000000003,2.0,8.0,0.25,2.0,2.0,1.0,0.0,6.0,6.0,3.0,0.0,0.0,1.0,1.0,20.0,5.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Reggie Bullock,2020-01-18,New York Knicks,Philadelphia 76ers,1,34.45,6.0,13.0,0.462,1.0,4.0,0.25,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,5.0,14.0,4.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Julius Randle,2020-01-18,New York Knicks,Philadelphia 76ers,1,34.17,5.0,13.0,0.385,2.0,4.0,0.5,2.0,4.0,0.5,0.0,12.0,12.0,5.0,0.0,0.0,5.0,3.0,14.0,5.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Elfrid Payton,2020-01-18,New York Knicks,Philadelphia 76ers,1,31.3,5.0,14.0,0.35700000000000004,0.0,2.0,0.0,0.0,0.0,,1.0,6.0,7.0,7.0,1.0,1.0,1.0,4.0,10.0,13.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Taj Gibson,2020-01-18,New York Knicks,Philadelphia 76ers,1,23.32,4.0,6.0,0.667,0.0,0.0,,3.0,3.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,2.0,11.0,0.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Mitchell Robinson,2020-01-18,New York Knicks,Philadelphia 76ers,1,24.25,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,3.0,4.0,7.0,1.0,0.0,3.0,0.0,0.0,6.0,-3.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Frank Ntilikina,2020-01-18,New York Knicks,Philadelphia 76ers,1,16.3,2.0,8.0,0.25,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,-16.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Bobby Portis,2020-01-18,New York Knicks,Philadelphia 76ers,1,13.45,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Allonzo Trier,2020-01-18,New York Knicks,Philadelphia 76ers,1,13.15,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Kevin Knox,2020-01-18,New York Knicks,Philadelphia 76ers,1,11.39,2.0,3.0,0.667,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,-8.0,https://www.basketball-reference.com/boxscores/202001180NYK.html
Wayne Ellington,2020-01-18,New York Knicks,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Ignas Brazdeikis,2020-01-18,New York Knicks,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Damyean Dotson,2020-01-18,New York Knicks,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180NYK.html
Darius Garland,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,37.36,6.0,14.0,0.429,3.0,7.0,0.429,1.0,1.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,8.0,2.0,16.0,2.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Tristan Thompson,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,36.5,5.0,6.0,0.833,0.0,0.0,,4.0,4.0,1.0,1.0,6.0,7.0,2.0,0.0,3.0,5.0,3.0,14.0,-8.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Kevin Love,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,34.06,10.0,20.0,0.5,4.0,8.0,0.5,5.0,5.0,1.0,0.0,5.0,5.0,6.0,1.0,1.0,2.0,3.0,29.0,11.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Collin Sexton,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,33.39,10.0,17.0,0.588,4.0,6.0,0.667,2.0,2.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,4.0,2.0,26.0,8.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Cedi Osman,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,27.52,4.0,5.0,0.8,4.0,5.0,0.8,4.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,16.0,-6.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Larry Nance,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,25.04,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,5.0,2.0,0.0,3.0,2.0,4.0,-7.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Alfonzo McKinnie,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,20.15,3.0,6.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Dante Exum,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,15.19,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Matthew Dellavedova,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,9.19,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Tyler Cook,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180CHI.html
Dean Wade,2020-01-18,Cleveland Cavaliers,Chicago Bulls,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202001180CHI.html
Zach LaVine,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,39.15,19.0,31.0,0.613,2.0,6.0,0.33299999999999996,2.0,4.0,0.5,2.0,4.0,6.0,3.0,5.0,2.0,1.0,2.0,42.0,-1.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Lauri Markkanen,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,32.58,7.0,14.0,0.5,2.0,8.0,0.25,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,17.0,6.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Kris Dunn,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,32.44,4.0,6.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,10.0,0.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Tomáš Satoranský,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,28.4,3.0,9.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,8.0,0.0,0.0,1.0,5.0,6.0,1.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Luke Kornet,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,21.56,4.0,7.0,0.5710000000000001,3.0,5.0,0.6,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,11.0,-3.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Chandler Hutchison,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,22.17,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,2.0,4.0,12.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Coby White,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,19.37,3.0,6.0,0.5,0.0,0.0,,5.0,6.0,0.833,0.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,11.0,3.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Thaddeus Young,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,15.14,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,-2.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
Cristiano Felício,2020-01-18,Chicago Bulls,Cleveland Cavaliers,1,13.59,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,-11.0,https://www.basketball-reference.com/boxscores/202001180CHI.html
