Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Tony Battie,2010-01-29,New Jersey Nets,Washington Wizards,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290NJN.html
Derrick Rose,2010-01-29,New Orleans Hornets,Chicago Bulls,1,44.36,7.0,19.0,0.368,0.0,0.0,,4.0,5.0,0.8,0.0,4.0,4.0,5.0,3.0,0.0,4.0,1.0,18.0,7.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Kirk Hinrich,2010-01-29,New Orleans Hornets,Chicago Bulls,1,43.55,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,,0.0,6.0,6.0,6.0,2.0,1.0,2.0,3.0,10.0,8.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Luol Deng,2010-01-29,New Orleans Hornets,Chicago Bulls,1,41.58,10.0,21.0,0.47600000000000003,1.0,3.0,0.33299999999999996,5.0,7.0,0.7140000000000001,3.0,4.0,7.0,2.0,1.0,0.0,0.0,4.0,26.0,14.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Joakim Noah,2010-01-29,New Orleans Hornets,Chicago Bulls,1,33.33,5.0,11.0,0.455,0.0,0.0,,3.0,3.0,1.0,4.0,14.0,18.0,3.0,0.0,3.0,3.0,2.0,13.0,3.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Taj Gibson,2010-01-29,New Orleans Hornets,Chicago Bulls,1,26.43,4.0,9.0,0.444,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,4.0,0.0,1.0,0.0,5.0,8.0,-2.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Brad Miller,2010-01-29,New Orleans Hornets,Chicago Bulls,1,25.56,5.0,10.0,0.5,1.0,3.0,0.33299999999999996,3.0,3.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,3.0,2.0,14.0,4.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
John Salmons,2010-01-29,New Orleans Hornets,Chicago Bulls,1,21.25,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,-10.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Tyrus Thomas,2010-01-29,New Orleans Hornets,Chicago Bulls,1,20.03,4.0,6.0,0.667,0.0,0.0,,3.0,5.0,0.6,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,11.0,-9.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
James Johnson,2010-01-29,New Orleans Hornets,Chicago Bulls,1,6.51,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/201001290NOH.html
Jannero Pargo,2010-01-29,New Orleans Hornets,Chicago Bulls,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290NOH.html
Lindsey Hunter,2010-01-29,New Orleans Hornets,Chicago Bulls,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290NOH.html
Devin Brown,2010-01-29,New Orleans Hornets,Chicago Bulls,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290NOH.html
Arron Afflalo,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,34.53,4.0,8.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,11.0,-23.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Chauncey Billups,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,32.51,4.0,8.0,0.5,2.0,3.0,0.667,9.0,9.0,1.0,0.0,5.0,5.0,7.0,2.0,0.0,6.0,4.0,19.0,-13.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Nenê Hilário,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,32.42,4.0,8.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,10.0,-12.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Kenyon Martin,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,31.24,5.0,10.0,0.5,0.0,0.0,,3.0,4.0,0.75,1.0,8.0,9.0,1.0,0.0,0.0,4.0,2.0,13.0,-23.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Joey Graham,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,21.13,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,8.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
J.R. Smith,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,29.18,6.0,15.0,0.4,5.0,10.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,0.0,2.0,0.0,2.0,4.0,18.0,-12.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Ty Lawson,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,25.45,2.0,7.0,0.28600000000000003,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,-11.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Chris Andersen,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,16.23,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Malik Allen,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,12.0,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,6.0,2.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Johan Petro,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,3.31,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Anthony Carter,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290OKC.html
Renaldo Balkman,2010-01-29,Denver Nuggets,Oklahoma City Thunder,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290OKC.html
Kevin Durant,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,37.51,12.0,19.0,0.632,1.0,2.0,0.5,5.0,6.0,0.833,1.0,3.0,4.0,4.0,1.0,1.0,2.0,0.0,30.0,23.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Jeff Green,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,36.08,7.0,11.0,0.636,1.0,2.0,0.5,0.0,0.0,,3.0,2.0,5.0,1.0,1.0,0.0,1.0,3.0,15.0,8.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Russell Westbrook,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,31.43,5.0,11.0,0.455,0.0,0.0,,2.0,4.0,0.5,0.0,3.0,3.0,8.0,0.0,0.0,2.0,1.0,12.0,25.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Thabo Sefolosha,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,23.46,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,1.0,6.0,7.0,3.0,3.0,0.0,1.0,3.0,8.0,17.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Nenad Krstić,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,22.59,3.0,10.0,0.3,0.0,0.0,,2.0,3.0,0.667,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,11.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Nick Collison,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,23.08,4.0,5.0,0.8,0.0,0.0,,2.0,3.0,0.667,3.0,2.0,5.0,2.0,1.0,1.0,0.0,4.0,10.0,14.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Serge Ibaka,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,21.23,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,1.0,7.0,8.0,1.0,0.0,2.0,1.0,5.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
James Harden,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,19.43,4.0,8.0,0.5,3.0,5.0,0.6,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,12.0,6.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Eric Maynor,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,16.17,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,-8.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Byron Mullens,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,3.31,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Kevin Ollie,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,3.31,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/201001290OKC.html
Etan Thomas,2010-01-29,Oklahoma City Thunder,Denver Nuggets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290OKC.html
LaMarcus Aldridge,2010-01-29,Portland Trail Blazers,Houston Rockets,0,41.27,7.0,17.0,0.41200000000000003,0.0,0.0,,6.0,8.0,0.75,1.0,6.0,7.0,2.0,1.0,4.0,1.0,3.0,20.0,-2.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Juwan Howard,2010-01-29,Portland Trail Blazers,Houston Rockets,0,34.53,3.0,6.0,0.5,0.0,0.0,,2.0,2.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,8.0,-15.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Jerryd Bayless,2010-01-29,Portland Trail Blazers,Houston Rockets,0,23.22,3.0,8.0,0.375,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,11.0,-2.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Martell Webster,2010-01-29,Portland Trail Blazers,Houston Rockets,0,21.24,1.0,7.0,0.14300000000000002,0.0,5.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,-8.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Andre Miller,2010-01-29,Portland Trail Blazers,Houston Rockets,0,20.48,1.0,6.0,0.16699999999999998,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,-10.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Nicolas Batum,2010-01-29,Portland Trail Blazers,Houston Rockets,0,27.39,4.0,7.0,0.5710000000000001,1.0,4.0,0.25,3.0,3.0,1.0,2.0,7.0,9.0,5.0,1.0,0.0,1.0,4.0,12.0,6.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Steve Blake,2010-01-29,Portland Trail Blazers,Houston Rockets,0,26.22,6.0,10.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,9.0,1.0,0.0,3.0,2.0,14.0,2.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Rudy Fernández,2010-01-29,Portland Trail Blazers,Houston Rockets,0,25.28,9.0,14.0,0.643,5.0,6.0,0.833,2.0,3.0,0.667,0.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,25.0,2.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Dante Cunningham,2010-01-29,Portland Trail Blazers,Houston Rockets,0,15.48,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,6.0,5.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Jeff Ayres,2010-01-29,Portland Trail Blazers,Houston Rockets,0,2.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Brandon Roy,2010-01-29,Portland Trail Blazers,Houston Rockets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290HOU.html
Patty Mills,2010-01-29,Portland Trail Blazers,Houston Rockets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290HOU.html
Aaron Brooks,2010-01-29,Houston Rockets,Portland Trail Blazers,1,43.37,11.0,21.0,0.524,3.0,9.0,0.33299999999999996,8.0,10.0,0.8,0.0,4.0,4.0,7.0,2.0,0.0,6.0,2.0,33.0,-1.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Trevor Ariza,2010-01-29,Houston Rockets,Portland Trail Blazers,1,39.15,5.0,11.0,0.455,1.0,2.0,0.5,1.0,4.0,0.25,0.0,4.0,4.0,3.0,2.0,0.0,2.0,0.0,12.0,4.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Luis Scola,2010-01-29,Houston Rockets,Portland Trail Blazers,1,37.2,5.0,10.0,0.5,0.0,0.0,,2.0,2.0,1.0,2.0,6.0,8.0,0.0,1.0,0.0,0.0,4.0,12.0,10.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Shane Battier,2010-01-29,Houston Rockets,Portland Trail Blazers,1,35.03,2.0,5.0,0.4,1.0,2.0,0.5,3.0,4.0,0.75,3.0,5.0,8.0,2.0,0.0,0.0,1.0,2.0,8.0,10.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Chuck Hayes,2010-01-29,Houston Rockets,Portland Trail Blazers,1,18.48,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Carl Landry,2010-01-29,Houston Rockets,Portland Trail Blazers,1,29.37,6.0,13.0,0.462,0.0,0.0,,9.0,14.0,0.643,4.0,1.0,5.0,0.0,1.0,1.0,1.0,4.0,21.0,-1.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Chase Budinger,2010-01-29,Houston Rockets,Portland Trail Blazers,1,16.12,0.0,5.0,0.0,0.0,3.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,-6.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Kyle Lowry,2010-01-29,Houston Rockets,Portland Trail Blazers,1,10.56,4.0,6.0,0.667,0.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,11.0,3.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
David Andersen,2010-01-29,Houston Rockets,Portland Trail Blazers,1,9.12,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,https://www.basketball-reference.com/boxscores/201001290HOU.html
Joey Dorsey,2010-01-29,Houston Rockets,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290HOU.html
Brian Cook,2010-01-29,Houston Rockets,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290HOU.html
Will Conroy,2010-01-29,Houston Rockets,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290HOU.html
Rudy Gay,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,41.58,4.0,9.0,0.444,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,3.0,2.0,1.0,3.0,4.0,9.0,-14.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
O.J. Mayo,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,39.31,12.0,19.0,0.632,3.0,6.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,28.0,-4.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Zach Randolph,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,38.58,7.0,12.0,0.583,0.0,0.0,,5.0,6.0,0.833,2.0,11.0,13.0,1.0,1.0,0.0,1.0,1.0,19.0,-5.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Mike Conley,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,38.13,3.0,9.0,0.33299999999999996,0.0,0.0,,6.0,7.0,0.857,0.0,2.0,2.0,8.0,2.0,0.0,4.0,1.0,12.0,-3.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Marc Gasol,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,29.36,3.0,8.0,0.375,0.0,0.0,,2.0,2.0,1.0,0.0,6.0,6.0,5.0,1.0,2.0,1.0,4.0,8.0,7.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Sam Young,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,16.41,5.0,6.0,0.833,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Hasheem Thabeet,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,11.52,0.0,3.0,0.0,0.0,0.0,,3.0,4.0,0.75,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,-7.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Jamaal Tinsley,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,9.48,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,-4.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
DeMarre Carroll,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,8.16,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,-5.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Steven Hunter,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,2.49,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Hamed Haddadi,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,2.19,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Marcus Williams,2010-01-29,Memphis Grizzlies,San Antonio Spurs,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290SAS.html
Richard Jefferson,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,35.13,4.0,9.0,0.444,0.0,2.0,0.0,3.0,4.0,0.75,1.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,11.0,10.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
George Hill,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,35.01,8.0,14.0,0.5710000000000001,0.0,0.0,,2.0,4.0,0.5,0.0,0.0,0.0,5.0,3.0,1.0,2.0,3.0,18.0,5.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Tim Duncan,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,33.33,8.0,19.0,0.42100000000000004,0.0,0.0,,3.0,3.0,1.0,3.0,6.0,9.0,7.0,0.0,1.0,2.0,2.0,19.0,10.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Antonio McDyess,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,28.12,5.0,7.0,0.7140000000000001,0.0,0.0,,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,11.0,8.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Keith Bogans,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,23.04,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,10.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Manu Ginóbili,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,28.39,5.0,14.0,0.35700000000000004,2.0,4.0,0.5,2.0,2.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,3.0,2.0,14.0,-1.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Roger Mason,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,27.49,6.0,8.0,0.75,4.0,5.0,0.8,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,17.0,-1.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
DeJuan Blair,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,17.56,4.0,8.0,0.5,0.0,0.0,,0.0,1.0,0.0,5.0,5.0,10.0,0.0,1.0,1.0,1.0,2.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Matt Bonner,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,10.33,1.0,3.0,0.33299999999999996,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,https://www.basketball-reference.com/boxscores/201001290SAS.html
Theo Ratliff,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290SAS.html
Ian Mahinmi,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290SAS.html
Michael Finley,2010-01-29,San Antonio Spurs,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290SAS.html
Kevin Martin,2010-01-29,Sacramento Kings,Utah Jazz,0,38.17,10.0,18.0,0.556,4.0,7.0,0.5710000000000001,9.0,9.0,1.0,0.0,7.0,7.0,3.0,2.0,0.0,3.0,4.0,33.0,5.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Tyreke Evans,2010-01-29,Sacramento Kings,Utah Jazz,0,36.38,6.0,14.0,0.429,0.0,1.0,0.0,13.0,15.0,0.867,1.0,0.0,1.0,6.0,2.0,0.0,4.0,1.0,25.0,-2.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Jason Thompson,2010-01-29,Sacramento Kings,Utah Jazz,0,27.13,3.0,8.0,0.375,0.0,0.0,,1.0,2.0,0.5,1.0,3.0,4.0,2.0,1.0,0.0,2.0,6.0,7.0,-11.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Spencer Hawes,2010-01-29,Sacramento Kings,Utah Jazz,0,22.19,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,2.0,7.0,9.0,1.0,2.0,0.0,2.0,0.0,6.0,-2.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Donté Greene,2010-01-29,Sacramento Kings,Utah Jazz,0,4.24,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Omri Casspi,2010-01-29,Sacramento Kings,Utah Jazz,0,29.43,4.0,7.0,0.5710000000000001,0.0,1.0,0.0,0.0,0.0,,2.0,4.0,6.0,1.0,1.0,1.0,2.0,4.0,8.0,4.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Andrés Nocioni,2010-01-29,Sacramento Kings,Utah Jazz,0,22.35,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,1.0,1.0,5.0,5.0,9.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Beno Udrih,2010-01-29,Sacramento Kings,Utah Jazz,0,17.08,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,-12.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Ime Udoka,2010-01-29,Sacramento Kings,Utah Jazz,0,15.41,3.0,7.0,0.429,0.0,3.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,-10.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Sean May,2010-01-29,Sacramento Kings,Utah Jazz,0,13.54,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,-5.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Jon Brockman,2010-01-29,Sacramento Kings,Utah Jazz,0,12.1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Sergio Rodríguez,2010-01-29,Sacramento Kings,Utah Jazz,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201001290UTA.html
Paul Millsap,2010-01-29,Utah Jazz,Sacramento Kings,1,43.19,11.0,17.0,0.647,0.0,1.0,0.0,10.0,11.0,0.909,5.0,9.0,14.0,7.0,0.0,0.0,2.0,3.0,32.0,4.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Andrei Kirilenko,2010-01-29,Utah Jazz,Sacramento Kings,1,39.46,6.0,13.0,0.462,0.0,1.0,0.0,6.0,10.0,0.6,4.0,3.0,7.0,3.0,1.0,5.0,3.0,4.0,18.0,5.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Ronnie Brewer,2010-01-29,Utah Jazz,Sacramento Kings,1,32.44,3.0,4.0,0.75,0.0,0.0,,3.0,6.0,0.5,0.0,4.0,4.0,1.0,2.0,1.0,4.0,1.0,9.0,6.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Mehmet Okur,2010-01-29,Utah Jazz,Sacramento Kings,1,24.51,4.0,7.0,0.5710000000000001,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,2.0,11.0,6.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Ronnie Price,2010-01-29,Utah Jazz,Sacramento Kings,1,24.07,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Sundiata Gaines,2010-01-29,Utah Jazz,Sacramento Kings,1,23.53,5.0,13.0,0.385,0.0,2.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,5.0,3.0,0.0,0.0,2.0,12.0,3.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
Kyle Korver,2010-01-29,Utah Jazz,Sacramento Kings,1,18.49,1.0,3.0,0.33299999999999996,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,https://www.basketball-reference.com/boxscores/201001290UTA.html
