Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Jason Caffey,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,24.41,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,4.0,7.0,11.0,2.0,0.0,0.0,3.0,6.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/200102190MIL.html
Scott Williams,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,14.03,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,-10.0,https://www.basketball-reference.com/boxscores/200102190MIL.html
Ervin Johnson,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,33.33,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,6.0,9.0,0.0,1.0,3.0,0.0,2.0,0.0,15.0,https://www.basketball-reference.com/boxscores/200102190MIL.html
Tim Thomas,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,28.43,7.0,14.0,0.5,4.0,8.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,19.0,14.0,https://www.basketball-reference.com/boxscores/200102190MIL.html
Lindsey Hunter,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,21.31,3.0,10.0,0.3,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,5.0,2.0,0.0,1.0,1.0,7.0,10.0,https://www.basketball-reference.com/boxscores/200102190MIL.html
Joel Przybilla,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102190MIL.html
Mark Pope,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102190MIL.html
Jerome Kersey,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102190MIL.html
Rafer Alston,2001-02-19,Milwaukee Bucks,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102190MIL.html
Antoine Walker,2001-02-19,Boston Celtics,Utah Jazz,0,41.42,9.0,21.0,0.429,5.0,11.0,0.455,4.0,5.0,0.8,0.0,6.0,6.0,3.0,4.0,0.0,5.0,5.0,27.0,-9.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Bryant Stith,2001-02-19,Boston Celtics,Utah Jazz,0,28.12,2.0,6.0,0.33299999999999996,1.0,3.0,0.33299999999999996,5.0,5.0,1.0,2.0,3.0,5.0,2.0,0.0,2.0,0.0,5.0,10.0,-15.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Paul Pierce,2001-02-19,Boston Celtics,Utah Jazz,0,28.07,7.0,15.0,0.467,3.0,6.0,0.5,5.0,8.0,0.625,0.0,4.0,4.0,5.0,1.0,0.0,2.0,3.0,22.0,-9.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Mark Blount,2001-02-19,Boston Celtics,Utah Jazz,0,28.04,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,1.0,5.0,0.0,5.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Kenny Anderson,2001-02-19,Boston Celtics,Utah Jazz,0,24.03,0.0,3.0,0.0,0.0,0.0,,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,-15.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Chris Carr,2001-02-19,Boston Celtics,Utah Jazz,0,20.23,3.0,8.0,0.375,3.0,3.0,1.0,6.0,8.0,0.75,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,15.0,2.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Eric Williams,2001-02-19,Boston Celtics,Utah Jazz,0,20.11,2.0,4.0,0.5,1.0,2.0,0.5,4.0,6.0,0.667,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,9.0,-10.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Chris Herren,2001-02-19,Boston Celtics,Utah Jazz,0,15.53,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,6.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Vitaly Potapenko,2001-02-19,Boston Celtics,Utah Jazz,0,11.25,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,10.0,-13.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Milt Palacio,2001-02-19,Boston Celtics,Utah Jazz,0,9.17,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Jérôme Moïso,2001-02-19,Boston Celtics,Utah Jazz,0,7.37,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Walter McCarty,2001-02-19,Boston Celtics,Utah Jazz,0,5.06,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Karl Malone,2001-02-19,Utah Jazz,Boston Celtics,1,29.15,9.0,21.0,0.429,0.0,0.0,,12.0,16.0,0.75,3.0,10.0,13.0,0.0,2.0,0.0,3.0,3.0,30.0,17.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Donyell Marshall,2001-02-19,Utah Jazz,Boston Celtics,1,28.12,2.0,6.0,0.33299999999999996,0.0,0.0,,4.0,5.0,0.8,1.0,2.0,3.0,4.0,2.0,1.0,2.0,5.0,8.0,17.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
John Stockton,2001-02-19,Utah Jazz,Boston Celtics,1,24.35,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,6.0,11.0,1.0,0.0,2.0,3.0,5.0,25.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
John Starks,2001-02-19,Utah Jazz,Boston Celtics,1,23.16,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,8.0,2.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Olden Polynice,2001-02-19,Utah Jazz,Boston Celtics,1,19.26,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,5.0,2.0,7.0,0.0,0.0,2.0,2.0,4.0,6.0,10.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Bryon Russell,2001-02-19,Utah Jazz,Boston Celtics,1,35.46,5.0,9.0,0.556,3.0,5.0,0.6,4.0,4.0,1.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,17.0,2.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Jacque Vaughn,2001-02-19,Utah Jazz,Boston Celtics,1,23.25,4.0,8.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,2.0,2.0,10.0,-10.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Danny Manning,2001-02-19,Utah Jazz,Boston Celtics,1,16.51,2.0,6.0,0.33299999999999996,0.0,0.0,,3.0,4.0,0.75,1.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,7.0,-3.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Greg Ostertag,2001-02-19,Utah Jazz,Boston Celtics,1,15.23,3.0,5.0,0.6,0.0,0.0,,2.0,3.0,0.667,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
DeShawn Stevenson,2001-02-19,Utah Jazz,Boston Celtics,1,12.15,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Scott Padgett,2001-02-19,Utah Jazz,Boston Celtics,1,8.19,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,5.0,6.0,0.833,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,11.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
John Crotty,2001-02-19,Utah Jazz,Boston Celtics,1,3.17,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,https://www.basketball-reference.com/boxscores/200102190UTA.html
Antawn Jamison,2001-02-20,Golden State Warriors,Toronto Raptors,0,43.16,12.0,29.0,0.414,1.0,4.0,0.25,6.0,10.0,0.6,5.0,3.0,8.0,2.0,3.0,0.0,1.0,3.0,31.0,-8.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Bob Sura,2001-02-20,Golden State Warriors,Toronto Raptors,0,41.16,3.0,16.0,0.188,1.0,3.0,0.33299999999999996,4.0,5.0,0.8,2.0,7.0,9.0,13.0,1.0,0.0,1.0,1.0,11.0,-4.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Mookie Blaylock,2001-02-20,Golden State Warriors,Toronto Raptors,0,38.34,6.0,14.0,0.429,1.0,2.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,8.0,4.0,0.0,1.0,3.0,16.0,-15.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Larry Hughes,2001-02-20,Golden State Warriors,Toronto Raptors,0,38.12,6.0,16.0,0.375,0.0,2.0,0.0,1.0,5.0,0.2,2.0,4.0,6.0,4.0,1.0,1.0,2.0,3.0,13.0,-9.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Adonal Foyle,2001-02-20,Golden State Warriors,Toronto Raptors,0,30.49,6.0,6.0,1.0,0.0,0.0,,1.0,2.0,0.5,3.0,4.0,7.0,2.0,1.0,6.0,2.0,5.0,13.0,2.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Vonteego Cummings,2001-02-20,Golden State Warriors,Toronto Raptors,0,26.46,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,1.0,0.0,2.0,4.0,1.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Corie Blount,2001-02-20,Golden State Warriors,Toronto Raptors,0,21.07,5.0,7.0,0.7140000000000001,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,10.0,-15.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Rubén Garcés,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Chris Porter,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Chris Mullin,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Paul McPherson,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Adam Keefe,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Marc Jackson,2001-02-20,Golden State Warriors,Toronto Raptors,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Antonio Davis,2001-02-20,Toronto Raptors,Golden State Warriors,1,38.5,4.0,14.0,0.28600000000000003,0.0,0.0,,5.0,8.0,0.625,3.0,3.0,6.0,0.0,0.0,1.0,2.0,4.0,13.0,-1.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Vince Carter,2001-02-20,Toronto Raptors,Golden State Warriors,1,37.54,12.0,24.0,0.5,3.0,8.0,0.375,6.0,6.0,1.0,6.0,7.0,13.0,1.0,1.0,3.0,3.0,2.0,33.0,9.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Mark Jackson,2001-02-20,Toronto Raptors,Golden State Warriors,1,34.39,4.0,10.0,0.4,1.0,2.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,12.0,0.0,0.0,1.0,0.0,10.0,6.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Charles Oakley,2001-02-20,Toronto Raptors,Golden State Warriors,1,29.19,5.0,12.0,0.41700000000000004,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,2.0,1.0,1.0,10.0,9.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Morris Peterson,2001-02-20,Toronto Raptors,Golden State Warriors,1,28.09,6.0,8.0,0.75,0.0,1.0,0.0,0.0,0.0,,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,12.0,-14.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Keon Clark,2001-02-20,Toronto Raptors,Golden State Warriors,1,27.51,3.0,4.0,0.75,0.0,0.0,,3.0,3.0,1.0,4.0,5.0,9.0,0.0,0.0,5.0,3.0,4.0,9.0,14.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Alvin Williams,2001-02-20,Toronto Raptors,Golden State Warriors,1,25.21,7.0,9.0,0.778,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,15.0,15.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Dell Curry,2001-02-20,Toronto Raptors,Golden State Warriors,1,17.57,3.0,9.0,0.33299999999999996,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,11.0,17.0,https://www.basketball-reference.com/boxscores/200102200TOR.html
Corliss Williamson,2001-02-20,Toronto Raptors,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Michael Stewart,2001-02-20,Toronto Raptors,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Mamadou N'Diaye,2001-02-20,Toronto Raptors,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Tracy Murray,2001-02-20,Toronto Raptors,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200TOR.html
Mike Bibby,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,40.09,4.0,12.0,0.33299999999999996,2.0,2.0,1.0,0.0,0.0,,0.0,4.0,4.0,13.0,0.0,0.0,3.0,3.0,10.0,8.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Shareef Abdur-Rahim,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,39.1,5.0,13.0,0.385,0.0,0.0,,9.0,12.0,0.75,2.0,6.0,8.0,5.0,2.0,0.0,5.0,5.0,19.0,9.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Bryant Reeves,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,32.17,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,2.0,1.0,0.0,2.0,0.0,8.0,9.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Michael Dickerson,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,29.17,9.0,13.0,0.6920000000000001,3.0,4.0,0.75,2.0,5.0,0.4,1.0,2.0,3.0,2.0,0.0,0.0,3.0,4.0,23.0,4.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Grant Long,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,27.26,6.0,6.0,1.0,0.0,0.0,,4.0,6.0,0.667,3.0,11.0,14.0,0.0,4.0,1.0,3.0,3.0,16.0,9.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Erick Strickland,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,21.51,3.0,9.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,10.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Mahmoud Abdul-Rauf,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,19.35,7.0,9.0,0.778,1.0,2.0,0.5,4.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,19.0,0.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Stromile Swift,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,17.27,1.0,4.0,0.25,0.0,0.0,,3.0,5.0,0.6,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5.0,6.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Tony Massenburg,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,12.48,5.0,6.0,0.833,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,2.0,4.0,10.0,5.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Brent Price,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200WAS.html
Damon Jones,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200WAS.html
Isaac Austin,2001-02-20,Vancouver Grizzlies,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200WAS.html
Chris Whitney,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,41.55,9.0,15.0,0.6,6.0,10.0,0.6,0.0,0.0,,0.0,4.0,4.0,4.0,3.0,0.0,3.0,5.0,24.0,-11.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Juwan Howard,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,38.21,11.0,20.0,0.55,0.0,0.0,,5.0,6.0,0.833,3.0,3.0,6.0,1.0,1.0,0.0,3.0,4.0,27.0,-11.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Richard Hamilton,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,36.54,4.0,14.0,0.28600000000000003,0.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,3.0,5.0,3.0,0.0,6.0,3.0,14.0,-9.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Mitch Richmond,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,29.08,0.0,11.0,0.0,0.0,5.0,0.0,8.0,8.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,1.0,4.0,8.0,-11.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Jahidi White,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,20.07,2.0,5.0,0.4,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,5.0,-14.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Tyrone Nesby,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,29.01,3.0,9.0,0.33299999999999996,2.0,6.0,0.33299999999999996,4.0,6.0,0.667,1.0,4.0,5.0,4.0,0.0,1.0,2.0,4.0,12.0,-2.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Michael Smith,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,19.57,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,1.0,1.0,1.0,0.0,3.0,4.0,-3.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Popeye Jones,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,17.3,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,3.0,2.0,1.0,1.0,4.0,6.0,4.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Felipe López,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,4.58,0.0,2.0,0.0,0.0,0.0,,4.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,-2.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Gerard King,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,2.09,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/200102200WAS.html
Rod Strickland,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200WAS.html
Obinna Ekezie,2001-02-20,Washington Wizards,Vancouver Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200WAS.html
Shawn Marion,2001-02-20,Phoenix Suns,Orlando Magic,0,44.17,8.0,12.0,0.667,1.0,1.0,1.0,11.0,13.0,0.846,5.0,6.0,11.0,0.0,0.0,0.0,2.0,4.0,28.0,9.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Jason Kidd,2001-02-20,Phoenix Suns,Orlando Magic,0,41.36,3.0,6.0,0.5,0.0,1.0,0.0,9.0,10.0,0.9,1.0,5.0,6.0,15.0,2.0,1.0,4.0,4.0,15.0,9.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Clifford Robinson,2001-02-20,Phoenix Suns,Orlando Magic,0,27.5,4.0,11.0,0.364,1.0,1.0,1.0,9.0,12.0,0.75,0.0,6.0,6.0,2.0,0.0,1.0,3.0,4.0,18.0,2.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Jake Tsakalidis,2001-02-20,Phoenix Suns,Orlando Magic,0,15.19,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Mario Elie,2001-02-20,Phoenix Suns,Orlando Magic,0,13.08,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Rodney Rogers,2001-02-20,Phoenix Suns,Orlando Magic,0,36.13,8.0,12.0,0.667,0.0,2.0,0.0,4.0,7.0,0.5710000000000001,1.0,4.0,5.0,1.0,2.0,0.0,3.0,5.0,20.0,5.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Tony Delk,2001-02-20,Phoenix Suns,Orlando Magic,0,34.52,8.0,17.0,0.47100000000000003,0.0,1.0,0.0,6.0,8.0,0.75,1.0,4.0,5.0,1.0,3.0,0.0,0.0,3.0,22.0,5.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Vinny Del Negro,2001-02-20,Phoenix Suns,Orlando Magic,0,19.3,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Daniel Santiago,2001-02-20,Phoenix Suns,Orlando Magic,0,7.15,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Elliot Perry,2001-02-20,Phoenix Suns,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200ORL.html
Tom Gugliotta,2001-02-20,Phoenix Suns,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200ORL.html
Chris Dudley,2001-02-20,Phoenix Suns,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200102200ORL.html
Tracy McGrady,2001-02-20,Orlando Magic,Phoenix Suns,1,44.49,18.0,31.0,0.581,3.0,5.0,0.6,5.0,8.0,0.625,4.0,5.0,9.0,4.0,1.0,1.0,2.0,4.0,44.0,-7.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Bo Outlaw,2001-02-20,Orlando Magic,Phoenix Suns,1,38.44,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,6.0,1.0,2.0,2.0,6.0,6.0,1.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Mike Miller,2001-02-20,Orlando Magic,Phoenix Suns,1,36.21,6.0,11.0,0.545,2.0,3.0,0.667,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,15.0,-5.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Darrell Armstrong,2001-02-20,Orlando Magic,Phoenix Suns,1,35.36,3.0,14.0,0.214,1.0,7.0,0.14300000000000002,0.0,0.0,,1.0,2.0,3.0,5.0,3.0,0.0,3.0,2.0,7.0,-4.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Andrew DeClercq,2001-02-20,Orlando Magic,Phoenix Suns,1,6.5,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
John Amaechi,2001-02-20,Orlando Magic,Phoenix Suns,1,24.03,3.0,6.0,0.5,0.0,0.0,,7.0,8.0,0.875,0.0,3.0,3.0,1.0,2.0,2.0,0.0,3.0,13.0,-8.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Don Reid,2001-02-20,Orlando Magic,Phoenix Suns,1,18.43,6.0,6.0,1.0,0.0,0.0,,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,5.0,13.0,-10.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Monty Williams,2001-02-20,Orlando Magic,Phoenix Suns,1,14.48,2.0,6.0,0.33299999999999996,0.0,0.0,,1.0,2.0,0.5,3.0,1.0,4.0,3.0,1.0,0.0,0.0,4.0,5.0,0.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Cory Alexander,2001-02-20,Orlando Magic,Phoenix Suns,1,7.43,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Michael Doleac,2001-02-20,Orlando Magic,Phoenix Suns,1,6.56,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Troy Hudson,2001-02-20,Orlando Magic,Phoenix Suns,1,5.27,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,-7.0,https://www.basketball-reference.com/boxscores/200102200ORL.html
Anthony Mason,2001-02-20,Miami Heat,New York Knicks,0,44.02,7.0,13.0,0.5379999999999999,0.0,0.0,,3.0,4.0,0.75,0.0,6.0,6.0,1.0,4.0,0.0,3.0,2.0,17.0,-9.0,https://www.basketball-reference.com/boxscores/200102200NYK.html
Bruce Bowen,2001-02-20,Miami Heat,New York Knicks,0,41.3,4.0,10.0,0.4,2.0,2.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,10.0,4.0,https://www.basketball-reference.com/boxscores/200102200NYK.html
