Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Richard Hamilton,2011-01-19,Detroit Pistons,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190BOS.html
Rajon Rondo,2011-01-19,Boston Celtics,Detroit Pistons,1,40.14,3.0,9.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,4.0,4.0,8.0,8.0,1.0,1.0,3.0,2.0,6.0,2.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Ray Allen,2011-01-19,Boston Celtics,Detroit Pistons,1,36.47,2.0,8.0,0.25,0.0,4.0,0.0,3.0,5.0,0.6,0.0,2.0,2.0,4.0,1.0,0.0,2.0,3.0,7.0,0.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Paul Pierce,2011-01-19,Boston Celtics,Detroit Pistons,1,36.42,8.0,15.0,0.5329999999999999,3.0,5.0,0.6,3.0,4.0,0.75,0.0,5.0,5.0,3.0,0.0,0.0,3.0,4.0,22.0,7.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Kevin Garnett,2011-01-19,Boston Celtics,Detroit Pistons,1,29.27,5.0,14.0,0.35700000000000004,0.0,0.0,,1.0,2.0,0.5,1.0,5.0,6.0,3.0,0.0,1.0,2.0,0.0,11.0,0.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Shaquille O'Neal,2011-01-19,Boston Celtics,Detroit Pistons,1,25.01,5.0,9.0,0.556,0.0,0.0,,2.0,5.0,0.4,5.0,7.0,12.0,0.0,3.0,2.0,0.0,2.0,12.0,-3.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Glen Davis,2011-01-19,Boston Celtics,Detroit Pistons,1,24.37,4.0,6.0,0.667,0.0,0.0,,3.0,6.0,0.5,3.0,3.0,6.0,3.0,0.0,0.0,2.0,1.0,11.0,2.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Semih Erden,2011-01-19,Boston Celtics,Detroit Pistons,1,16.55,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,2.0,2.0,6.0,9.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Nate Robinson,2011-01-19,Boston Celtics,Detroit Pistons,1,12.36,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,-3.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Von Wafer,2011-01-19,Boston Celtics,Detroit Pistons,1,11.43,2.0,2.0,1.0,0.0,0.0,,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Marquis Daniels,2011-01-19,Boston Celtics,Detroit Pistons,1,5.58,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,https://www.basketball-reference.com/boxscores/201101190BOS.html
Jermaine O'Neal,2011-01-19,Boston Celtics,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190BOS.html
Luke Harangody,2011-01-19,Boston Celtics,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190BOS.html
John Wall,2011-01-19,Washington Wizards,Milwaukee Bucks,0,38.11,3.0,11.0,0.273,0.0,0.0,,4.0,4.0,1.0,0.0,6.0,6.0,13.0,1.0,0.0,4.0,3.0,10.0,-1.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Rashard Lewis,2011-01-19,Washington Wizards,Milwaukee Bucks,0,37.22,3.0,11.0,0.273,0.0,5.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,4.0,8.0,-7.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Nick Young,2011-01-19,Washington Wizards,Milwaukee Bucks,0,37.05,9.0,19.0,0.474,1.0,4.0,0.25,2.0,3.0,0.667,1.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0,21.0,-9.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Andray Blatche,2011-01-19,Washington Wizards,Milwaukee Bucks,0,36.5,10.0,17.0,0.588,0.0,0.0,,3.0,3.0,1.0,1.0,6.0,7.0,2.0,4.0,0.0,4.0,4.0,23.0,-5.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
JaVale McGee,2011-01-19,Washington Wizards,Milwaukee Bucks,0,26.19,3.0,6.0,0.5,0.0,0.0,,1.0,3.0,0.33299999999999996,2.0,3.0,5.0,0.0,1.0,3.0,2.0,3.0,7.0,-20.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Kirk Hinrich,2011-01-19,Washington Wizards,Milwaukee Bucks,0,23.32,2.0,5.0,0.4,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,5.0,-13.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Al Thornton,2011-01-19,Washington Wizards,Milwaukee Bucks,0,14.05,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Yi Jianlian,2011-01-19,Washington Wizards,Milwaukee Bucks,0,12.47,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Kevin Séraphin,2011-01-19,Washington Wizards,Milwaukee Bucks,0,6.23,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Hilton Armstrong,2011-01-19,Washington Wizards,Milwaukee Bucks,0,3.03,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Cartier Martin,2011-01-19,Washington Wizards,Milwaukee Bucks,0,3.03,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Trevor Booker,2011-01-19,Washington Wizards,Milwaukee Bucks,0,1.2,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Keyon Dooling,2011-01-19,Milwaukee Bucks,Washington Wizards,1,43.0,9.0,11.0,0.818,3.0,4.0,0.75,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,23.0,6.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Andrew Bogut,2011-01-19,Milwaukee Bucks,Washington Wizards,1,36.16,3.0,8.0,0.375,0.0,0.0,,0.0,4.0,0.0,2.0,7.0,9.0,2.0,0.0,1.0,2.0,4.0,6.0,13.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Corey Maggette,2011-01-19,Milwaukee Bucks,Washington Wizards,1,34.45,7.0,18.0,0.389,0.0,2.0,0.0,7.0,7.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,2.0,3.0,21.0,14.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Ersan İlyasova,2011-01-19,Milwaukee Bucks,Washington Wizards,1,27.18,2.0,6.0,0.33299999999999996,0.0,0.0,,5.0,5.0,1.0,1.0,8.0,9.0,1.0,4.0,0.0,0.0,3.0,9.0,5.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Chris Douglas-Roberts,2011-01-19,Milwaukee Bucks,Washington Wizards,1,22.08,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,1.0,0.0,1.0,3.0,1.0,6.0,5.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Earl Boykins,2011-01-19,Milwaukee Bucks,Washington Wizards,1,30.48,5.0,10.0,0.5,2.0,2.0,1.0,7.0,8.0,0.875,0.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,19.0,15.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Drew Gooden,2011-01-19,Milwaukee Bucks,Washington Wizards,1,21.23,4.0,10.0,0.4,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,8.0,9.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Luc Mbah a Moute,2011-01-19,Milwaukee Bucks,Washington Wizards,1,13.19,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Jon Brockman,2011-01-19,Milwaukee Bucks,Washington Wizards,1,9.05,1.0,2.0,0.5,0.0,0.0,,2.0,4.0,0.5,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
Larry Sanders,2011-01-19,Milwaukee Bucks,Washington Wizards,1,1.58,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,https://www.basketball-reference.com/boxscores/201101190MIL.html
John Salmons,2011-01-19,Milwaukee Bucks,Washington Wizards,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190MIL.html
Carlos Delfino,2011-01-19,Milwaukee Bucks,Washington Wizards,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190MIL.html
Rudy Gay,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,49.33,8.0,23.0,0.348,2.0,4.0,0.5,4.0,6.0,0.667,2.0,6.0,8.0,5.0,1.0,1.0,1.0,2.0,22.0,-8.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Zach Randolph,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,41.49,8.0,20.0,0.4,0.0,0.0,,1.0,1.0,1.0,3.0,7.0,10.0,2.0,1.0,0.0,1.0,3.0,17.0,11.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Marc Gasol,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,40.55,5.0,8.0,0.625,0.0,0.0,,2.0,2.0,1.0,0.0,10.0,10.0,5.0,1.0,1.0,0.0,2.0,12.0,-4.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Mike Conley,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,39.2,9.0,11.0,0.818,1.0,2.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,5.0,0.0,0.0,4.0,3.0,22.0,3.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Sam Young,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,26.02,3.0,7.0,0.429,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,6.0,1.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
O.J. Mayo,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,27.26,4.0,10.0,0.4,2.0,4.0,0.5,0.0,0.0,,2.0,1.0,3.0,2.0,0.0,1.0,3.0,5.0,10.0,0.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Greivis Vásquez,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,16.39,2.0,5.0,0.4,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,7.0,1.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Darrell Arthur,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,14.24,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,4.0,-8.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Hasheem Thabeet,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,8.52,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/201101190NOH.html
Hamed Haddadi,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190NOH.html
DeMarre Carroll,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190NOH.html
Tony Allen,2011-01-19,New Orleans Hornets,Memphis Grizzlies,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190NOH.html
Wilson Chandler,2011-01-19,New York Knicks,Houston Rockets,0,39.41,4.0,13.0,0.308,1.0,6.0,0.16699999999999998,1.0,2.0,0.5,0.0,8.0,8.0,1.0,0.0,2.0,2.0,1.0,10.0,-15.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Raymond Felton,2011-01-19,New York Knicks,Houston Rockets,0,36.49,5.0,14.0,0.35700000000000004,2.0,5.0,0.4,2.0,2.0,1.0,1.0,3.0,4.0,5.0,1.0,0.0,2.0,2.0,14.0,-18.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Amar'e Stoudemire,2011-01-19,New York Knicks,Houston Rockets,0,36.42,11.0,21.0,0.524,0.0,0.0,,3.0,6.0,0.5,0.0,5.0,5.0,1.0,2.0,1.0,5.0,3.0,25.0,-16.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Danilo Gallinari,2011-01-19,New York Knicks,Houston Rockets,0,33.48,4.0,11.0,0.364,1.0,4.0,0.25,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,5.0,11.0,-15.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Landry Fields,2011-01-19,New York Knicks,Houston Rockets,0,32.29,3.0,6.0,0.5,0.0,1.0,0.0,3.0,3.0,1.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,3.0,9.0,-13.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Ronny Turiaf,2011-01-19,New York Knicks,Houston Rockets,0,20.25,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,2.0,4.0,6.0,3.0,1.0,1.0,0.0,1.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Toney Douglas,2011-01-19,New York Knicks,Houston Rockets,0,18.22,5.0,10.0,0.5,3.0,6.0,0.5,0.0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,0.0,1.0,13.0,0.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Shawne Williams,2011-01-19,New York Knicks,Houston Rockets,0,11.18,1.0,3.0,0.33299999999999996,1.0,1.0,1.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Henry Walker,2011-01-19,New York Knicks,Houston Rockets,0,10.26,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Anthony Randolph,2011-01-19,New York Knicks,Houston Rockets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190HOU.html
Timofey Mozgov,2011-01-19,New York Knicks,Houston Rockets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190HOU.html
Roger Mason,2011-01-19,New York Knicks,Houston Rockets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190HOU.html
Chuck Hayes,2011-01-19,Houston Rockets,New York Knicks,1,35.04,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,1.0,11.0,12.0,4.0,3.0,2.0,2.0,1.0,8.0,23.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Kyle Lowry,2011-01-19,Houston Rockets,New York Knicks,1,34.29,8.0,14.0,0.5710000000000001,2.0,6.0,0.33299999999999996,0.0,0.0,,1.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,18.0,19.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Kevin Martin,2011-01-19,Houston Rockets,New York Knicks,1,28.52,6.0,18.0,0.33299999999999996,2.0,10.0,0.2,7.0,8.0,0.875,0.0,4.0,4.0,4.0,1.0,0.0,2.0,3.0,21.0,14.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Shane Battier,2011-01-19,Houston Rockets,New York Knicks,1,22.3,5.0,6.0,0.833,2.0,3.0,0.667,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,12.0,17.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Luis Scola,2011-01-19,Houston Rockets,New York Knicks,1,22.12,5.0,8.0,0.625,0.0,0.0,,3.0,3.0,1.0,0.0,8.0,8.0,2.0,0.0,0.0,1.0,4.0,13.0,14.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Chase Budinger,2011-01-19,Houston Rockets,New York Knicks,1,27.29,5.0,11.0,0.455,0.0,4.0,0.0,3.0,3.0,1.0,2.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Jordan Hill,2011-01-19,Houston Rockets,New York Knicks,1,25.15,1.0,5.0,0.2,0.0,0.0,,1.0,2.0,0.5,3.0,4.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Aaron Brooks,2011-01-19,Houston Rockets,New York Knicks,1,23.32,5.0,15.0,0.33299999999999996,2.0,7.0,0.28600000000000003,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,12.0,-2.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Courtney Lee,2011-01-19,Houston Rockets,New York Knicks,1,12.4,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-4.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Patrick Patterson,2011-01-19,Houston Rockets,New York Knicks,1,7.57,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,-8.0,https://www.basketball-reference.com/boxscores/201101190HOU.html
Terrence Williams,2011-01-19,Houston Rockets,New York Knicks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190HOU.html
Jared Jeffries,2011-01-19,Houston Rockets,New York Knicks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190HOU.html
DeMar DeRozan,2011-01-19,Toronto Raptors,San Antonio Spurs,0,41.37,10.0,19.0,0.526,0.0,0.0,,8.0,9.0,0.889,1.0,2.0,3.0,1.0,4.0,0.0,5.0,3.0,28.0,-1.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
José Calderón,2011-01-19,Toronto Raptors,San Antonio Spurs,0,37.48,6.0,12.0,0.5,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,3.0,3.0,14.0,-4.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Andrea Bargnani,2011-01-19,Toronto Raptors,San Antonio Spurs,0,37.22,6.0,20.0,0.3,1.0,5.0,0.2,1.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,14.0,-8.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Amir Johnson,2011-01-19,Toronto Raptors,San Antonio Spurs,0,33.21,4.0,11.0,0.364,0.0,0.0,,1.0,1.0,1.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,4.0,9.0,-8.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Julian Wright,2011-01-19,Toronto Raptors,San Antonio Spurs,0,28.31,1.0,4.0,0.25,0.0,0.0,,2.0,4.0,0.5,3.0,3.0,6.0,4.0,2.0,1.0,1.0,0.0,4.0,-16.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Ed Davis,2011-01-19,Toronto Raptors,San Antonio Spurs,0,26.32,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,3.0,8.0,11.0,2.0,0.0,0.0,0.0,2.0,6.0,-1.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Jerryd Bayless,2011-01-19,Toronto Raptors,San Antonio Spurs,0,21.35,3.0,7.0,0.429,0.0,0.0,,4.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,10.0,-6.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Sundiata Gaines,2011-01-19,Toronto Raptors,San Antonio Spurs,0,11.08,4.0,6.0,0.667,0.0,1.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,-3.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Joey Dorsey,2011-01-19,Toronto Raptors,San Antonio Spurs,0,2.06,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Linas Kleiza,2011-01-19,Toronto Raptors,San Antonio Spurs,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190SAS.html
Leandro Barbosa,2011-01-19,Toronto Raptors,San Antonio Spurs,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190SAS.html
Solomon Alabi,2011-01-19,Toronto Raptors,San Antonio Spurs,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190SAS.html
Manu Ginóbili,2011-01-19,San Antonio Spurs,Toronto Raptors,1,35.56,4.0,13.0,0.308,1.0,5.0,0.2,14.0,14.0,1.0,1.0,3.0,4.0,7.0,1.0,0.0,4.0,3.0,23.0,2.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
DeJuan Blair,2011-01-19,San Antonio Spurs,Toronto Raptors,1,34.39,11.0,16.0,0.688,0.0,0.0,,0.0,0.0,,8.0,3.0,11.0,1.0,1.0,1.0,3.0,5.0,22.0,15.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Tony Parker,2011-01-19,San Antonio Spurs,Toronto Raptors,1,32.47,8.0,16.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,5.0,3.0,0.0,2.0,1.0,17.0,7.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Tim Duncan,2011-01-19,San Antonio Spurs,Toronto Raptors,1,32.15,3.0,7.0,0.429,0.0,0.0,,4.0,5.0,0.8,1.0,11.0,12.0,4.0,0.0,3.0,3.0,1.0,10.0,-1.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Richard Jefferson,2011-01-19,San Antonio Spurs,Toronto Raptors,1,24.01,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
George Hill,2011-01-19,San Antonio Spurs,Toronto Raptors,1,28.21,4.0,9.0,0.444,1.0,4.0,0.25,5.0,6.0,0.833,1.0,5.0,6.0,1.0,0.0,0.0,0.0,3.0,14.0,4.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Antonio McDyess,2011-01-19,San Antonio Spurs,Toronto Raptors,1,28.04,4.0,7.0,0.5710000000000001,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,4.0,3.0,0.0,2.0,2.0,8.0,4.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Gary Neal,2011-01-19,San Antonio Spurs,Toronto Raptors,1,21.04,3.0,11.0,0.273,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,10.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Larry Owens,2011-01-19,San Antonio Spurs,Toronto Raptors,1,1.51,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Tiago Splitter,2011-01-19,San Antonio Spurs,Toronto Raptors,1,1.02,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/201101190SAS.html
Chris Quinn,2011-01-19,San Antonio Spurs,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190SAS.html
James Anderson,2011-01-19,San Antonio Spurs,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/201101190SAS.html
Pau Gasol,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,36.52,11.0,16.0,0.688,0.0,0.0,,1.0,1.0,1.0,2.0,3.0,5.0,4.0,0.0,2.0,1.0,4.0,23.0,-13.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Kobe Bryant,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,35.33,10.0,18.0,0.556,0.0,2.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,10.0,0.0,0.0,3.0,1.0,21.0,-3.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Andrew Bynum,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,29.55,4.0,6.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Metta World Peace,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,29.54,2.0,7.0,0.28600000000000003,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,6.0,-2.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Derek Fisher,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,25.15,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,9.0,-5.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Lamar Odom,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,28.22,8.0,14.0,0.5710000000000001,2.0,3.0,0.667,2.0,2.0,1.0,2.0,8.0,10.0,2.0,1.0,0.0,1.0,2.0,20.0,-9.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Steve Blake,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,22.45,3.0,4.0,0.75,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,-4.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
Shannon Brown,2011-01-19,Los Angeles Lakers,Dallas Mavericks,0,17.25,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,-5.0,https://www.basketball-reference.com/boxscores/201101190DAL.html
