Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Jerryd Bayless,2009-02-02,Portland Trail Blazers,New Orleans Hornets,0,24.04,7.0,9.0,0.778,0.0,1.0,0.0,5.0,7.0,0.7140000000000001,0.0,2.0,2.0,6.0,2.0,0.0,1.0,4.0,19.0,16.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Travis Outlaw,2009-02-02,Portland Trail Blazers,New Orleans Hornets,0,23.16,7.0,11.0,0.636,0.0,0.0,,2.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,4.0,16.0,13.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Shavlik Randolph,2009-02-02,Portland Trail Blazers,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020NOH.html
Channing Frye,2009-02-02,Portland Trail Blazers,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020NOH.html
Ike Diogu,2009-02-02,Portland Trail Blazers,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020NOH.html
David West,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,42.31,11.0,24.0,0.45799999999999996,0.0,1.0,0.0,3.0,4.0,0.75,3.0,5.0,8.0,2.0,1.0,0.0,1.0,3.0,25.0,-4.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Peja Stojaković,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,39.04,6.0,17.0,0.353,3.0,9.0,0.33299999999999996,3.0,3.0,1.0,2.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,18.0,-6.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Rasual Butler,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,35.18,5.0,7.0,0.7140000000000001,1.0,1.0,1.0,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,11.0,-5.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Chris Paul,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,28.19,3.0,11.0,0.273,1.0,4.0,0.25,5.0,6.0,0.833,2.0,2.0,4.0,13.0,3.0,0.0,1.0,2.0,12.0,19.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Hilton Armstrong,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,17.1,3.0,4.0,0.75,0.0,0.0,,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
James Posey,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,27.46,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,-14.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Antonio Daniels,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,19.41,3.0,7.0,0.429,0.0,2.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,3.0,5.0,9.0,-27.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Sean Marks,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,12.19,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Devin Brown,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,10.03,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Melvin Ely,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,7.49,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,-6.0,https://www.basketball-reference.com/boxscores/200902020NOH.html
Julian Wright,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020NOH.html
Ryan Bowen,2009-02-02,New Orleans Hornets,Portland Trail Blazers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020NOH.html
Spencer Hawes,2009-02-02,Sacramento Kings,Phoenix Suns,0,43.17,4.0,12.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,2.0,7.0,9.0,2.0,0.0,3.0,5.0,5.0,8.0,-38.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
John Salmons,2009-02-02,Sacramento Kings,Phoenix Suns,0,30.5,7.0,12.0,0.583,2.0,4.0,0.5,3.0,4.0,0.75,2.0,5.0,7.0,2.0,1.0,0.0,5.0,2.0,19.0,-43.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Kevin Martin,2009-02-02,Sacramento Kings,Phoenix Suns,0,27.24,2.0,10.0,0.2,2.0,4.0,0.5,7.0,8.0,0.875,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,13.0,-39.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Jason Thompson,2009-02-02,Sacramento Kings,Phoenix Suns,0,25.54,5.0,10.0,0.5,0.0,0.0,,2.0,4.0,0.5,4.0,4.0,8.0,2.0,1.0,0.0,3.0,6.0,12.0,-37.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Beno Udrih,2009-02-02,Sacramento Kings,Phoenix Suns,0,23.31,2.0,7.0,0.28600000000000003,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,0.0,3.0,5.0,4.0,-27.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Francisco García,2009-02-02,Sacramento Kings,Phoenix Suns,0,25.44,5.0,10.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,10.0,-30.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Donté Greene,2009-02-02,Sacramento Kings,Phoenix Suns,0,14.26,2.0,7.0,0.28600000000000003,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Shelden Williams,2009-02-02,Sacramento Kings,Phoenix Suns,0,14.17,0.0,4.0,0.0,0.0,0.0,,1.0,2.0,0.5,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,-8.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Mikki Moore,2009-02-02,Sacramento Kings,Phoenix Suns,0,12.32,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,-13.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Quincy Douby,2009-02-02,Sacramento Kings,Phoenix Suns,0,12.0,4.0,6.0,0.667,2.0,2.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Bobby Brown,2009-02-02,Sacramento Kings,Phoenix Suns,0,10.05,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Kenny Thomas,2009-02-02,Sacramento Kings,Phoenix Suns,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020PHO.html
Amar'e Stoudemire,2009-02-02,Phoenix Suns,Sacramento Kings,1,27.35,6.0,12.0,0.5,0.0,0.0,,13.0,13.0,1.0,3.0,5.0,8.0,0.0,1.0,0.0,2.0,3.0,25.0,49.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Jason Richardson,2009-02-02,Phoenix Suns,Sacramento Kings,1,24.32,10.0,12.0,0.833,3.0,4.0,0.75,1.0,1.0,1.0,2.0,3.0,5.0,6.0,4.0,0.0,2.0,2.0,24.0,34.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Grant Hill,2009-02-02,Phoenix Suns,Sacramento Kings,1,24.03,5.0,9.0,0.556,0.0,0.0,,4.0,6.0,0.667,2.0,5.0,7.0,1.0,3.0,2.0,1.0,3.0,14.0,37.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Shaquille O'Neal,2009-02-02,Phoenix Suns,Sacramento Kings,1,22.58,4.0,7.0,0.5710000000000001,0.0,0.0,,2.0,6.0,0.33299999999999996,4.0,5.0,9.0,3.0,0.0,2.0,3.0,1.0,10.0,15.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Steve Nash,2009-02-02,Phoenix Suns,Sacramento Kings,1,21.21,3.0,6.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,3.0,2.0,9.0,26.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Matt Barnes,2009-02-02,Phoenix Suns,Sacramento Kings,1,26.0,3.0,9.0,0.33299999999999996,0.0,4.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,2.0,0.0,2.0,1.0,8.0,16.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Alando Tucker,2009-02-02,Phoenix Suns,Sacramento Kings,1,21.25,1.0,8.0,0.125,0.0,2.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,9.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Lou Amundson,2009-02-02,Phoenix Suns,Sacramento Kings,1,19.01,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,0.0,3.0,8.0,32.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Leandro Barbosa,2009-02-02,Phoenix Suns,Sacramento Kings,1,14.39,3.0,6.0,0.5,1.0,1.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,22.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Robin Lopez,2009-02-02,Phoenix Suns,Sacramento Kings,1,14.26,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,0.5,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Goran Dragić,2009-02-02,Phoenix Suns,Sacramento Kings,1,12.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Jared Dudley,2009-02-02,Phoenix Suns,Sacramento Kings,1,12.0,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,https://www.basketball-reference.com/boxscores/200902020PHO.html
Raja Bell,2009-02-02,Charlotte Bobc,Utah Jazz,0,43.5,5.0,13.0,0.385,1.0,3.0,0.33299999999999996,1.0,1.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,12.0,-21.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Raymond Felton,2009-02-02,Charlotte Bobc,Utah Jazz,0,43.44,5.0,11.0,0.455,1.0,4.0,0.25,5.0,5.0,1.0,1.0,5.0,6.0,9.0,4.0,1.0,5.0,5.0,16.0,-13.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Boris Diaw,2009-02-02,Charlotte Bobc,Utah Jazz,0,34.0,4.0,9.0,0.444,2.0,3.0,0.667,0.0,0.0,,0.0,5.0,5.0,5.0,1.0,1.0,8.0,5.0,10.0,-11.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Emeka Okafor,2009-02-02,Charlotte Bobc,Utah Jazz,0,29.57,6.0,10.0,0.6,0.0,0.0,,3.0,6.0,0.5,4.0,3.0,7.0,1.0,2.0,3.0,1.0,3.0,15.0,-11.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Adam Morrison,2009-02-02,Charlotte Bobc,Utah Jazz,0,21.29,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Juwan Howard,2009-02-02,Charlotte Bobc,Utah Jazz,0,24.17,6.0,8.0,0.75,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,12.0,-19.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Shannon Brown,2009-02-02,Charlotte Bobc,Utah Jazz,0,10.22,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,-5.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
DeSagana Diop,2009-02-02,Charlotte Bobc,Utah Jazz,0,10.17,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Cartier Martin,2009-02-02,Charlotte Bobc,Utah Jazz,0,8.21,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-1.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Nazr Mohammed,2009-02-02,Charlotte Bobc,Utah Jazz,0,7.22,2.0,4.0,0.5,0.0,0.0,,1.0,4.0,0.25,4.0,1.0,5.0,0.0,0.0,0.0,2.0,2.0,5.0,-1.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Sean Singletary,2009-02-02,Charlotte Bobc,Utah Jazz,0,5.32,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,-6.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Alexis Ajinça,2009-02-02,Charlotte Bobc,Utah Jazz,0,0.49,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Ronnie Brewer,2009-02-02,Utah Jazz,Charlotte Bobc,1,42.35,6.0,12.0,0.5,1.0,3.0,0.33299999999999996,8.0,14.0,0.5710000000000001,3.0,2.0,5.0,3.0,1.0,0.0,3.0,0.0,21.0,20.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Mehmet Okur,2009-02-02,Utah Jazz,Charlotte Bobc,1,31.14,7.0,12.0,0.583,2.0,2.0,1.0,6.0,6.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,22.0,8.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Paul Millsap,2009-02-02,Utah Jazz,Charlotte Bobc,1,29.06,4.0,8.0,0.5,0.0,0.0,,6.0,6.0,1.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,6.0,14.0,4.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Ronnie Price,2009-02-02,Utah Jazz,Charlotte Bobc,1,24.0,5.0,10.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,12.0,2.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
C.J. Miles,2009-02-02,Utah Jazz,Charlotte Bobc,1,20.2,1.0,6.0,0.16699999999999998,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Kyle Korver,2009-02-02,Utah Jazz,Charlotte Bobc,1,32.16,4.0,7.0,0.5710000000000001,1.0,4.0,0.25,0.0,0.0,,1.0,7.0,8.0,3.0,2.0,1.0,2.0,0.0,9.0,15.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Brevin Knight,2009-02-02,Utah Jazz,Charlotte Bobc,1,24.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,6.0,0.667,0.0,3.0,3.0,7.0,2.0,1.0,1.0,3.0,4.0,17.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Matt Harpring,2009-02-02,Utah Jazz,Charlotte Bobc,1,15.01,5.0,6.0,0.833,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Jarron Collins,2009-02-02,Utah Jazz,Charlotte Bobc,1,11.57,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,12.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Kyrylo Fesenko,2009-02-02,Utah Jazz,Charlotte Bobc,1,4.49,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Kosta Koufos,2009-02-02,Utah Jazz,Charlotte Bobc,1,3.53,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Morris Almond,2009-02-02,Utah Jazz,Charlotte Bobc,1,0.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/200902020UTA.html
Tony Parker,2009-02-02,Golden State Warriors,San Antonio Spurs,1,43.12,8.0,18.0,0.444,0.0,0.0,,7.0,12.0,0.583,0.0,5.0,5.0,7.0,1.0,0.0,6.0,3.0,23.0,14.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Tim Duncan,2009-02-02,Golden State Warriors,San Antonio Spurs,1,41.41,13.0,20.0,0.65,0.0,0.0,,6.0,8.0,0.75,2.0,13.0,15.0,5.0,0.0,1.0,6.0,6.0,32.0,11.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Michael Finley,2009-02-02,Golden State Warriors,San Antonio Spurs,1,35.34,2.0,6.0,0.33299999999999996,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,14.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Roger Mason,2009-02-02,Golden State Warriors,San Antonio Spurs,1,34.59,3.0,8.0,0.375,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,7.0,-7.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Matt Bonner,2009-02-02,Golden State Warriors,San Antonio Spurs,1,17.31,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,-13.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Manu Ginóbili,2009-02-02,Golden State Warriors,San Antonio Spurs,1,34.39,10.0,23.0,0.435,1.0,6.0,0.16699999999999998,11.0,12.0,0.917,1.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,32.0,12.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Kurt Thomas,2009-02-02,Golden State Warriors,San Antonio Spurs,1,27.0,3.0,8.0,0.375,0.0,0.0,,1.0,1.0,1.0,7.0,8.0,15.0,1.0,0.0,0.0,0.0,5.0,7.0,21.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Bruce Bowen,2009-02-02,Golden State Warriors,San Antonio Spurs,1,15.55,2.0,3.0,0.667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,4.0,-11.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
George Hill,2009-02-02,Golden State Warriors,San Antonio Spurs,1,12.35,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-14.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Malik Hairston,2009-02-02,Golden State Warriors,San Antonio Spurs,1,1.54,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200902020GSW.html
Ime Udoka,2009-02-02,Golden State Warriors,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020GSW.html
Fabricio Oberto,2009-02-02,Golden State Warriors,San Antonio Spurs,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902020GSW.html
Chris Bosh,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,38.49,11.0,19.0,0.579,0.0,0.0,,7.0,8.0,0.875,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,29.0,-19.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Jermaine O'Neal,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,36.38,9.0,15.0,0.6,0.0,0.0,,2.0,4.0,0.5,2.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,20.0,-13.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Anthony Parker,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,35.47,1.0,7.0,0.14300000000000002,0.0,2.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,8.0,0.0,0.0,1.0,3.0,5.0,-12.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
José Calderón,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,33.27,1.0,9.0,0.111,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,3.0,6.0,1.0,0.0,3.0,2.0,2.0,-24.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Andrea Bargnani,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,32.56,3.0,11.0,0.273,0.0,4.0,0.0,4.0,5.0,0.8,3.0,7.0,10.0,0.0,0.0,1.0,0.0,2.0,10.0,-17.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Joey Graham,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,30.16,4.0,8.0,0.5,0.0,0.0,,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,0.0,4.0,11.0,6.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Jason Kapono,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,22.45,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,0.0,5.0,3.0,1.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Jamario Moon,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,5.04,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Will Solomon,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,2.09,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Roko Ukić,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,2.09,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Jake Voskuhl,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902030CLE.html
Nathan Jawai,2009-02-03,Toronto Raptors,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902030CLE.html
Wally Szczerbiak,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,44.09,4.0,10.0,0.4,3.0,7.0,0.429,4.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,15.0,18.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Mo Williams,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,38.11,7.0,16.0,0.43799999999999994,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,9.0,1.0,0.0,2.0,0.0,16.0,21.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
LeBron James,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,37.31,9.0,20.0,0.45,2.0,5.0,0.4,13.0,13.0,1.0,1.0,6.0,7.0,4.0,1.0,2.0,3.0,3.0,33.0,23.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Ben Wallace,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,26.5,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,2.0,5.0,7.0,0.0,1.0,0.0,2.0,3.0,3.0,19.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Zydrunas Ilgauskas,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,23.19,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,,2.0,6.0,8.0,0.0,0.0,2.0,0.0,5.0,6.0,15.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Daniel Gibson,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,32.06,6.0,11.0,0.545,4.0,5.0,0.8,2.0,3.0,0.667,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,18.0,2.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
J.J. Hickson,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,18.12,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,8.0,-7.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Anderson Varejão,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,14.1,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,5.0,2.0,-4.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Darnell Jackson,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,3.23,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Trey Johnson,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,2.09,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://www.basketball-reference.com/boxscores/200902030CLE.html
Lorenzen Wright,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902030CLE.html
Sasha Pavlović,2009-02-03,Cleveland Cavaliers,Toronto Raptors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200902030CLE.html
Randy Foye,2009-02-03,Minnesota Timberwolves,Indiana Pacers,0,41.37,7.0,18.0,0.389,2.0,5.0,0.4,3.0,4.0,0.75,0.0,3.0,3.0,5.0,3.0,1.0,9.0,2.0,19.0,4.0,https://www.basketball-reference.com/boxscores/200902030IND.html
