Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Trae Young,2021-02-17,Atlanta Hawks,Boston Celtics,0,35.08,14.0,20.0,0.7,4.0,9.0,0.444,8.0,8.0,1.0,0.0,3.0,3.0,8.0,2.0,0.0,8.0,1.0,40.0,2.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Kevin Huerter,2021-02-17,Atlanta Hawks,Boston Celtics,0,34.54,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,7.0,9.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Cam Reddish,2021-02-17,Atlanta Hawks,Boston Celtics,0,34.23,5.0,8.0,0.625,1.0,2.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,0.0,3.0,13.0,14.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Clint Capela,2021-02-17,Atlanta Hawks,Boston Celtics,0,32.39,10.0,13.0,0.769,0.0,0.0,,4.0,8.0,0.5,4.0,9.0,13.0,0.0,0.0,1.0,1.0,3.0,24.0,9.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
John Collins,2021-02-17,Atlanta Hawks,Boston Celtics,0,27.55,6.0,9.0,0.667,0.0,0.0,,8.0,8.0,1.0,2.0,4.0,6.0,2.0,0.0,1.0,2.0,5.0,20.0,1.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Danilo Gallinari,2021-02-17,Atlanta Hawks,Boston Celtics,0,24.59,3.0,13.0,0.231,2.0,6.0,0.33299999999999996,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Solomon Hill,2021-02-17,Atlanta Hawks,Boston Celtics,0,17.24,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Tony Snell,2021-02-17,Atlanta Hawks,Boston Celtics,0,16.15,1.0,3.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Skylar Mays,2021-02-17,Atlanta Hawks,Boston Celtics,0,12.52,1.0,1.0,1.0,0.0,0.0,,3.0,4.0,0.75,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,6.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Bruno Fernando,2021-02-17,Atlanta Hawks,Boston Celtics,0,3.3,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Onyeka Okongwu,2021-02-17,Atlanta Hawks,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170BOS.html
Brandon Goodwin,2021-02-17,Atlanta Hawks,Boston Celtics,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170BOS.html
Jaylen Brown,2021-02-17,Boston Celtics,Atlanta Hawks,1,35.21,6.0,20.0,0.3,2.0,7.0,0.28600000000000003,8.0,8.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,3.0,5.0,22.0,-10.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Jayson Tatum,2021-02-17,Boston Celtics,Atlanta Hawks,1,34.53,11.0,21.0,0.524,3.0,9.0,0.33299999999999996,10.0,11.0,0.909,0.0,6.0,6.0,6.0,2.0,0.0,3.0,1.0,35.0,-5.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Tristan Thompson,2021-02-17,Boston Celtics,Atlanta Hawks,1,27.03,6.0,8.0,0.75,0.0,0.0,,2.0,2.0,1.0,4.0,3.0,7.0,0.0,3.0,0.0,1.0,2.0,14.0,-7.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Semi Ojeleye,2021-02-17,Boston Celtics,Atlanta Hawks,1,24.51,3.0,7.0,0.429,3.0,5.0,0.6,0.0,0.0,,0.0,4.0,4.0,1.0,2.0,0.0,1.0,3.0,9.0,-6.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Javonte Green,2021-02-17,Boston Celtics,Atlanta Hawks,1,23.41,2.0,4.0,0.5,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,9.0,-5.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Payton Pritchard,2021-02-17,Boston Celtics,Atlanta Hawks,1,22.51,5.0,11.0,0.455,1.0,5.0,0.2,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,2.0,5.0,11.0,1.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Grant Williams,2021-02-17,Boston Celtics,Atlanta Hawks,1,22.1,2.0,6.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Aaron Nesmith,2021-02-17,Boston Celtics,Atlanta Hawks,1,21.04,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,6.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Robert Williams,2021-02-17,Boston Celtics,Atlanta Hawks,1,19.03,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,8.0,-7.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Jeff Teague,2021-02-17,Boston Celtics,Atlanta Hawks,1,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/202102170BOS.html
Carsen Edwards,2021-02-17,Boston Celtics,Atlanta Hawks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170BOS.html
Tacko Fall,2021-02-17,Boston Celtics,Atlanta Hawks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170BOS.html
Tremont Waters,2021-02-17,Boston Celtics,Atlanta Hawks,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170BOS.html
DeMarcus Cousins,2021-02-17,Houston Rockets,Philadelphia 76ers,0,36.35,6.0,12.0,0.5,4.0,9.0,0.444,3.0,3.0,1.0,0.0,8.0,8.0,4.0,2.0,2.0,1.0,3.0,19.0,-4.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
John Wall,2021-02-17,Houston Rockets,Philadelphia 76ers,0,35.54,11.0,24.0,0.45799999999999996,2.0,8.0,0.25,4.0,5.0,0.8,0.0,3.0,3.0,7.0,2.0,1.0,7.0,2.0,28.0,0.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Eric Gordon,2021-02-17,Houston Rockets,Philadelphia 76ers,0,33.52,6.0,14.0,0.429,3.0,9.0,0.33299999999999996,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,3.0,17.0,-6.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Jae'Sean Tate,2021-02-17,Houston Rockets,Philadelphia 76ers,0,32.57,7.0,11.0,0.636,1.0,3.0,0.33299999999999996,4.0,6.0,0.667,3.0,3.0,6.0,4.0,3.0,0.0,1.0,5.0,19.0,1.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Danuel House,2021-02-17,Houston Rockets,Philadelphia 76ers,0,20.34,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,8.0,-13.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Sterling Brown,2021-02-17,Houston Rockets,Philadelphia 76ers,0,26.06,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,0.0,5.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
David Nwaba,2021-02-17,Houston Rockets,Philadelphia 76ers,0,24.25,3.0,7.0,0.429,1.0,2.0,0.5,0.0,0.0,,3.0,7.0,10.0,1.0,1.0,2.0,2.0,2.0,7.0,11.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Ben McLemore,2021-02-17,Houston Rockets,Philadelphia 76ers,0,20.05,5.0,12.0,0.41700000000000004,1.0,7.0,0.14300000000000002,0.0,0.0,,1.0,4.0,5.0,0.0,3.0,0.0,1.0,3.0,11.0,6.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Mason Jones,2021-02-17,Houston Rockets,Philadelphia 76ers,0,9.32,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,-15.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
P.J. Tucker,2021-02-17,Houston Rockets,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Victor Oladipo,2021-02-17,Houston Rockets,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Rodions Kurucs,2021-02-17,Houston Rockets,Philadelphia 76ers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Joel Embiid,2021-02-17,Philadelphia 76ers,Houston Rockets,1,36.53,10.0,21.0,0.47600000000000003,1.0,3.0,0.33299999999999996,10.0,12.0,0.833,1.0,10.0,11.0,9.0,2.0,1.0,6.0,4.0,31.0,4.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Seth Curry,2021-02-17,Philadelphia 76ers,Houston Rockets,1,36.51,8.0,13.0,0.615,3.0,5.0,0.6,6.0,6.0,1.0,1.0,1.0,2.0,5.0,2.0,0.0,5.0,2.0,25.0,-7.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Tobias Harris,2021-02-17,Philadelphia 76ers,Houston Rockets,1,36.37,8.0,17.0,0.47100000000000003,1.0,2.0,0.5,7.0,8.0,0.875,1.0,14.0,15.0,5.0,1.0,2.0,0.0,2.0,24.0,-2.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Danny Green,2021-02-17,Philadelphia 76ers,Houston Rockets,1,36.04,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,12.0,-4.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Matisse Thybulle,2021-02-17,Philadelphia 76ers,Houston Rockets,1,31.06,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,2.0,4.0,1.0,0.0,5.0,5.0,4.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Furkan Korkmaz,2021-02-17,Philadelphia 76ers,Houston Rockets,1,15.51,2.0,6.0,0.33299999999999996,1.0,4.0,0.25,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,14.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Isaiah Joe,2021-02-17,Philadelphia 76ers,Houston Rockets,1,12.26,1.0,6.0,0.16699999999999998,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Tyrese Maxey,2021-02-17,Philadelphia 76ers,Houston Rockets,1,11.42,4.0,7.0,0.5710000000000001,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Mike Scott,2021-02-17,Philadelphia 76ers,Houston Rockets,1,11.23,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Dwight Howard,2021-02-17,Philadelphia 76ers,Houston Rockets,1,11.07,0.0,2.0,0.0,0.0,0.0,,3.0,4.0,0.75,2.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,https://www.basketball-reference.com/boxscores/202102170PHI.html
Terrance Ferguson,2021-02-17,Philadelphia 76ers,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Tony Bradley,2021-02-17,Philadelphia 76ers,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Vincent Poirier,2021-02-17,Philadelphia 76ers,Houston Rockets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170PHI.html
Delon Wright,2021-02-17,Detroit Pistons,Chicago Bulls,0,38.32,5.0,9.0,0.556,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,4.0,3.0,0.0,2.0,1.0,12.0,-9.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Jerami Grant,2021-02-17,Detroit Pistons,Chicago Bulls,0,37.48,15.0,25.0,0.6,4.0,9.0,0.444,9.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,43.0,-7.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Mason Plumlee,2021-02-17,Detroit Pistons,Chicago Bulls,0,33.08,5.0,9.0,0.556,0.0,0.0,,1.0,3.0,0.33299999999999996,2.0,6.0,8.0,3.0,0.0,0.0,1.0,5.0,11.0,-6.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Saddiq Bey,2021-02-17,Detroit Pistons,Chicago Bulls,0,31.49,3.0,7.0,0.429,1.0,5.0,0.2,5.0,5.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,1.0,1.0,12.0,4.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Wayne Ellington,2021-02-17,Detroit Pistons,Chicago Bulls,0,21.24,2.0,7.0,0.28600000000000003,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,-5.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Josh Jackson,2021-02-17,Detroit Pistons,Chicago Bulls,0,26.49,3.0,9.0,0.33299999999999996,0.0,0.0,,2.0,4.0,0.5,2.0,6.0,8.0,1.0,2.0,1.0,3.0,5.0,8.0,3.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Sviatoslav Mykhailiuk,2021-02-17,Detroit Pistons,Chicago Bulls,0,19.04,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Dennis Smith,2021-02-17,Detroit Pistons,Chicago Bulls,0,16.32,4.0,9.0,0.444,1.0,4.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Isaiah Stewart,2021-02-17,Detroit Pistons,Chicago Bulls,0,14.52,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Sekou Doumbouya,2021-02-17,Detroit Pistons,Chicago Bulls,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170CHI.html
Deividas Sirvydis,2021-02-17,Detroit Pistons,Chicago Bulls,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170CHI.html
Rodney McGruder,2021-02-17,Detroit Pistons,Chicago Bulls,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170CHI.html
Zach LaVine,2021-02-17,Chicago Bulls,Detroit Pistons,1,35.16,14.0,22.0,0.636,4.0,6.0,0.667,5.0,7.0,0.7140000000000001,1.0,4.0,5.0,5.0,3.0,0.0,5.0,3.0,37.0,1.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Garrett Temple,2021-02-17,Chicago Bulls,Detroit Pistons,1,34.29,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,9.0,13.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Patrick Williams,2021-02-17,Chicago Bulls,Detroit Pistons,1,29.29,5.0,7.0,0.7140000000000001,1.0,2.0,0.5,4.0,5.0,0.8,1.0,4.0,5.0,2.0,1.0,1.0,0.0,3.0,15.0,-10.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Wendell Carter,2021-02-17,Chicago Bulls,Detroit Pistons,1,26.44,7.0,9.0,0.778,0.0,0.0,,4.0,6.0,0.667,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,18.0,-2.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Coby White,2021-02-17,Chicago Bulls,Detroit Pistons,1,24.16,3.0,10.0,0.3,1.0,6.0,0.16699999999999998,1.0,2.0,0.5,0.0,6.0,6.0,4.0,0.0,0.0,3.0,2.0,8.0,-2.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Tomáš Satoranský,2021-02-17,Chicago Bulls,Detroit Pistons,1,26.51,2.0,7.0,0.28600000000000003,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,3.0,5.0,0.0,0.0,1.0,3.0,4.0,7.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Denzel Valentine,2021-02-17,Chicago Bulls,Detroit Pistons,1,25.5,1.0,11.0,0.091,1.0,8.0,0.125,0.0,0.0,,0.0,8.0,8.0,3.0,0.0,0.0,0.0,1.0,3.0,9.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Thaddeus Young,2021-02-17,Chicago Bulls,Detroit Pistons,1,23.57,4.0,10.0,0.4,0.0,1.0,0.0,1.0,4.0,0.25,4.0,6.0,10.0,7.0,2.0,1.0,3.0,6.0,9.0,3.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Ryan Arcidiacono,2021-02-17,Chicago Bulls,Detroit Pistons,1,7.22,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Luke Kornet,2021-02-17,Chicago Bulls,Detroit Pistons,1,5.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/202102170CHI.html
Daniel Gafford,2021-02-17,Chicago Bulls,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170CHI.html
Cristiano Felício,2021-02-17,Chicago Bulls,Detroit Pistons,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170CHI.html
Domantas Sabonis,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,45.35,13.0,21.0,0.619,1.0,2.0,0.5,9.0,11.0,0.818,3.0,13.0,16.0,10.0,3.0,1.0,3.0,4.0,36.0,6.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Malcolm Brogdon,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,40.42,12.0,22.0,0.545,6.0,7.0,0.857,2.0,2.0,1.0,2.0,7.0,9.0,7.0,1.0,1.0,5.0,4.0,32.0,20.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Justin Holiday,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,37.19,3.0,8.0,0.375,2.0,5.0,0.4,3.0,3.0,1.0,2.0,7.0,9.0,4.0,1.0,0.0,2.0,0.0,11.0,14.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Myles Turner,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,30.15,3.0,7.0,0.429,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,3.0,8.0,10.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Doug McDermott,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,27.17,4.0,10.0,0.4,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,8.0,-11.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Jeremy Lamb,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,28.28,6.0,14.0,0.429,2.0,5.0,0.4,4.0,5.0,0.8,1.0,8.0,9.0,1.0,0.0,0.0,0.0,2.0,18.0,-4.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
T.J. McConnell,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,28.11,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,6.0,0.0,1.0,0.0,2.0,6.0,-4.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Aaron Holiday,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,27.13,5.0,9.0,0.556,2.0,3.0,0.667,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,15.0,-1.0,https://www.basketball-reference.com/boxscores/202102170MIN.html
Edmond Sumner,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170MIN.html
JaKarr Sampson,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170MIN.html
Kelan Martin,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170MIN.html
Goga Bitadze,2021-02-17,Minnesota Timberwolves,Indiana Pacers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170MIN.html
Jamal Murray,2021-02-17,Denver Nuggets,Washington Wizards,0,39.38,13.0,25.0,0.52,5.0,10.0,0.5,4.0,5.0,0.8,3.0,6.0,9.0,6.0,1.0,1.0,1.0,2.0,35.0,3.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Nikola Jokić,2021-02-17,Denver Nuggets,Washington Wizards,0,36.53,12.0,21.0,0.5710000000000001,3.0,5.0,0.6,6.0,6.0,1.0,1.0,6.0,7.0,9.0,2.0,0.0,3.0,4.0,33.0,5.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Michael Porter,2021-02-17,Denver Nuggets,Washington Wizards,0,30.33,5.0,11.0,0.455,2.0,7.0,0.28600000000000003,2.0,2.0,1.0,0.0,7.0,7.0,1.0,1.0,1.0,2.0,5.0,14.0,1.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
JaMychal Green,2021-02-17,Denver Nuggets,Washington Wizards,0,29.46,3.0,4.0,0.75,2.0,3.0,0.667,1.0,1.0,1.0,2.0,8.0,10.0,2.0,0.0,4.0,1.0,5.0,9.0,8.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Gary Harris,2021-02-17,Denver Nuggets,Washington Wizards,0,28.19,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Facundo Campazzo,2021-02-17,Denver Nuggets,Washington Wizards,0,25.13,5.0,7.0,0.7140000000000001,2.0,4.0,0.5,2.0,3.0,0.667,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,14.0,-7.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Monte Morris,2021-02-17,Denver Nuggets,Washington Wizards,0,19.1,3.0,8.0,0.375,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,7.0,-10.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Zeke Nnaji,2021-02-17,Denver Nuggets,Washington Wizards,0,13.29,1.0,4.0,0.25,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Isaiah Hartenstein,2021-02-17,Denver Nuggets,Washington Wizards,0,9.4,4.0,5.0,0.8,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,8.0,-7.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
R.J. Hampton,2021-02-17,Denver Nuggets,Washington Wizards,0,7.18,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Bol Bol,2021-02-17,Denver Nuggets,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170WAS.html
Markus Howard,2021-02-17,Denver Nuggets,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170WAS.html
Vlatko Čančar,2021-02-17,Denver Nuggets,Washington Wizards,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/202102170WAS.html
Russell Westbrook,2021-02-17,Washington Wizards,Denver Nuggets,1,39.16,5.0,15.0,0.33299999999999996,0.0,2.0,0.0,2.0,6.0,0.33299999999999996,4.0,9.0,13.0,12.0,2.0,1.0,8.0,5.0,12.0,0.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Bradley Beal,2021-02-17,Washington Wizards,Denver Nuggets,1,36.3,8.0,20.0,0.4,1.0,5.0,0.2,8.0,8.0,1.0,1.0,3.0,4.0,10.0,0.0,0.0,3.0,1.0,25.0,-1.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Rui Hachimura,2021-02-17,Washington Wizards,Denver Nuggets,1,29.27,5.0,11.0,0.455,1.0,4.0,0.25,3.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,14.0,-6.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Garrison Mathews,2021-02-17,Washington Wizards,Denver Nuggets,1,16.49,2.0,6.0,0.33299999999999996,2.0,6.0,0.33299999999999996,2.0,3.0,0.667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,-16.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Moritz Wagner,2021-02-17,Washington Wizards,Denver Nuggets,1,3.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Dāvis Bertāns,2021-02-17,Washington Wizards,Denver Nuggets,1,29.34,9.0,11.0,0.818,9.0,11.0,0.818,8.0,8.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,3.0,35.0,10.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
Robin Lopez,2021-02-17,Washington Wizards,Denver Nuggets,1,26.46,4.0,6.0,0.667,0.0,0.0,,1.0,1.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,9.0,11.0,https://www.basketball-reference.com/boxscores/202102170WAS.html
