Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Baron Davis,2002-01-05,Charlotte Hornets,New Jersey Nets,1,39.36,7.0,19.0,0.368,4.0,10.0,0.4,4.0,5.0,0.8,2.0,4.0,6.0,7.0,0.0,0.0,4.0,5.0,22.0,5.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Stacey Augmon,2002-01-05,Charlotte Hornets,New Jersey Nets,1,37.24,2.0,7.0,0.28600000000000003,0.0,0.0,,3.0,4.0,0.75,1.0,6.0,7.0,2.0,1.0,3.0,1.0,3.0,7.0,-2.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Elden Campbell,2002-01-05,Charlotte Hornets,New Jersey Nets,1,35.39,7.0,12.0,0.583,0.0,0.0,,12.0,13.0,0.9229999999999999,4.0,9.0,13.0,1.0,2.0,0.0,3.0,6.0,26.0,6.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Robert Traylor,2002-01-05,Charlotte Hornets,New Jersey Nets,1,29.3,5.0,10.0,0.5,0.0,0.0,,2.0,4.0,0.5,4.0,6.0,10.0,2.0,0.0,1.0,1.0,1.0,12.0,-18.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Bryce Drew,2002-01-05,Charlotte Hornets,New Jersey Nets,1,19.35,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,-4.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Jamaal Magloire,2002-01-05,Charlotte Hornets,New Jersey Nets,1,14.29,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,-13.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Lee Nailon,2002-01-05,Charlotte Hornets,New Jersey Nets,1,10.36,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Matt Bullard,2002-01-05,Charlotte Hornets,New Jersey Nets,1,7.58,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,https://www.basketball-reference.com/boxscores/200201050CHH.html
Jérôme Moïso,2002-01-05,Charlotte Hornets,New Jersey Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050CHH.html
Kirk Haston,2002-01-05,Charlotte Hornets,New Jersey Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050CHH.html
P.J. Brown,2002-01-05,Charlotte Hornets,New Jersey Nets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050CHH.html
Wesley Person,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,41.47,5.0,11.0,0.455,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,5.0,11.0,-7.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Andre Miller,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,36.06,2.0,11.0,0.182,0.0,2.0,0.0,4.0,6.0,0.667,2.0,6.0,8.0,8.0,1.0,1.0,5.0,2.0,8.0,-13.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Lamond Murray,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,35.25,7.0,15.0,0.467,0.0,1.0,0.0,4.0,5.0,0.8,1.0,4.0,5.0,2.0,0.0,1.0,0.0,3.0,18.0,-14.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Jumaine Jones,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,31.15,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,,0.0,5.0,5.0,0.0,2.0,2.0,1.0,3.0,9.0,-12.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Chris Mihm,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,18.42,5.0,8.0,0.625,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,10.0,-9.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Zydrunas Ilgauskas,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,27.15,8.0,15.0,0.5329999999999999,0.0,0.0,,4.0,5.0,0.8,2.0,6.0,8.0,1.0,0.0,1.0,2.0,2.0,20.0,-2.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Ricky Davis,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,18.58,3.0,7.0,0.429,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,7.0,0.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Brian Skinner,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,16.45,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Bimbo Coles,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,13.47,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Jeff Trepagnier,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
Bryant Stith,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
DeSagana Diop,2002-01-05,Cleveland Cavaliers,Detroit Pistons,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
Jerry Stackhouse,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,41.4,7.0,20.0,0.35,1.0,4.0,0.25,14.0,14.0,1.0,1.0,6.0,7.0,6.0,0.0,1.0,4.0,1.0,29.0,13.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Clifford Robinson,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,41.19,8.0,14.0,0.5710000000000001,1.0,2.0,0.5,5.0,6.0,0.833,3.0,6.0,9.0,1.0,1.0,0.0,5.0,5.0,22.0,16.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Ben Wallace,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,35.3,2.0,7.0,0.28600000000000003,0.0,0.0,,1.0,3.0,0.33299999999999996,6.0,8.0,14.0,3.0,0.0,5.0,1.0,4.0,5.0,16.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Chucky Atkins,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,30.34,6.0,12.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,17.0,12.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Corliss Williamson,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,24.08,6.0,13.0,0.462,0.0,0.0,,2.0,2.0,1.0,6.0,5.0,11.0,1.0,0.0,1.0,1.0,2.0,14.0,11.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Michael Curry,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,27.38,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Dana Barros,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,17.26,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,9.0,-2.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Željko Rebrača,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,15.25,1.0,6.0,0.16699999999999998,0.0,0.0,,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Jon Barry,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,6.2,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/200201050DET.html
Mikki Moore,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
Damon Jones,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
Brian Cardinal,2002-01-05,Detroit Pistons,Cleveland Cavaliers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DET.html
Antoine Walker,2002-01-05,Boston Celtics,New York Knicks,0,43.23,9.0,22.0,0.409,2.0,5.0,0.4,2.0,3.0,0.667,0.0,7.0,7.0,3.0,2.0,0.0,2.0,4.0,22.0,10.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Paul Pierce,2002-01-05,Boston Celtics,New York Knicks,0,40.59,7.0,18.0,0.389,3.0,8.0,0.375,11.0,12.0,0.917,1.0,6.0,7.0,3.0,0.0,1.0,4.0,4.0,28.0,9.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Kenny Anderson,2002-01-05,Boston Celtics,New York Knicks,0,37.52,3.0,9.0,0.33299999999999996,0.0,0.0,,0.0,1.0,0.0,3.0,4.0,7.0,5.0,2.0,0.0,2.0,3.0,6.0,13.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Tony Battie,2002-01-05,Boston Celtics,New York Knicks,0,32.59,5.0,9.0,0.556,0.0,0.0,,3.0,4.0,0.75,3.0,6.0,9.0,0.0,2.0,3.0,1.0,3.0,13.0,12.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Joe Johnson,2002-01-05,Boston Celtics,New York Knicks,0,32.54,5.0,9.0,0.556,1.0,2.0,0.5,0.0,0.0,,4.0,2.0,6.0,3.0,1.0,0.0,0.0,1.0,11.0,2.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Eric Williams,2002-01-05,Boston Celtics,New York Knicks,0,21.32,2.0,4.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,1.0,3.0,6.0,8.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Erick Strickland,2002-01-05,Boston Celtics,New York Knicks,0,15.54,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Vitaly Potapenko,2002-01-05,Boston Celtics,New York Knicks,0,14.27,2.0,7.0,0.28600000000000003,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,-3.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Milt Palacio,2002-01-05,Boston Celtics,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Walter McCarty,2002-01-05,Boston Celtics,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Kedrick Brown,2002-01-05,Boston Celtics,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Mark Blount,2002-01-05,Boston Celtics,New York Knicks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Latrell Sprewell,2002-01-05,New York Knicks,Boston Celtics,1,46.0,6.0,20.0,0.3,0.0,6.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,5.0,0.0,15.0,-12.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Marcus Camby,2002-01-05,New York Knicks,Boston Celtics,1,42.5,8.0,13.0,0.615,0.0,0.0,,5.0,6.0,0.833,5.0,14.0,19.0,2.0,1.0,1.0,1.0,3.0,21.0,-11.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Kurt Thomas,2002-01-05,New York Knicks,Boston Celtics,1,40.44,4.0,9.0,0.444,0.0,0.0,,9.0,11.0,0.818,4.0,10.0,14.0,1.0,1.0,0.0,3.0,4.0,17.0,-4.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Allan Houston,2002-01-05,New York Knicks,Boston Celtics,1,37.18,7.0,21.0,0.33299999999999996,4.0,8.0,0.5,2.0,4.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,20.0,-12.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Mark Jackson,2002-01-05,New York Knicks,Boston Celtics,1,30.17,0.0,5.0,0.0,0.0,2.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,8.0,2.0,0.0,0.0,3.0,3.0,-12.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Charlie Ward,2002-01-05,New York Knicks,Boston Celtics,1,17.43,1.0,3.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Shandon Anderson,2002-01-05,New York Knicks,Boston Celtics,1,12.42,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Othella Harrington,2002-01-05,New York Knicks,Boston Celtics,1,12.26,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,https://www.basketball-reference.com/boxscores/200201050NYK.html
Felton Spencer,2002-01-05,New York Knicks,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Lavor Postell,2002-01-05,New York Knicks,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Travis Knight,2002-01-05,New York Knicks,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Howard Eisley,2002-01-05,New York Knicks,Boston Celtics,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050NYK.html
Antawn Jamison,2002-01-05,Golden State Warriors,Orlando Magic,0,40.45,11.0,24.0,0.45799999999999996,0.0,0.0,,5.0,9.0,0.556,2.0,3.0,5.0,0.0,1.0,2.0,2.0,1.0,27.0,-21.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Jason Richardson,2002-01-05,Golden State Warriors,Orlando Magic,0,37.33,5.0,12.0,0.41700000000000004,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,8.0,3.0,0.0,0.0,2.0,14.0,2.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Larry Hughes,2002-01-05,Golden State Warriors,Orlando Magic,0,34.07,5.0,8.0,0.625,0.0,0.0,,4.0,7.0,0.5710000000000001,0.0,2.0,2.0,4.0,0.0,0.0,3.0,5.0,14.0,1.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Danny Fortson,2002-01-05,Golden State Warriors,Orlando Magic,0,30.24,2.0,14.0,0.14300000000000002,0.0,0.0,,1.0,2.0,0.5,6.0,9.0,15.0,1.0,0.0,0.0,2.0,4.0,5.0,-13.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Adonal Foyle,2002-01-05,Golden State Warriors,Orlando Magic,0,11.04,3.0,5.0,0.6,0.0,0.0,,1.0,2.0,0.5,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,-5.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Chris Mills,2002-01-05,Golden State Warriors,Orlando Magic,0,32.33,7.0,10.0,0.7,4.0,5.0,0.8,2.0,3.0,0.667,1.0,4.0,5.0,7.0,1.0,0.0,1.0,3.0,20.0,-4.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Bob Sura,2002-01-05,Golden State Warriors,Orlando Magic,0,23.37,4.0,7.0,0.5710000000000001,0.0,0.0,,3.0,3.0,1.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,2.0,11.0,3.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Troy Murphy,2002-01-05,Golden State Warriors,Orlando Magic,0,16.04,3.0,4.0,0.75,0.0,0.0,,1.0,3.0,0.33299999999999996,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,7.0,2.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Mookie Blaylock,2002-01-05,Golden State Warriors,Orlando Magic,0,13.53,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,-10.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Marc Jackson,2002-01-05,Golden State Warriors,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050ORL.html
Erick Dampier,2002-01-05,Golden State Warriors,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050ORL.html
Gilbert Arenas,2002-01-05,Golden State Warriors,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050ORL.html
Tracy McGrady,2002-01-05,Orlando Magic,Golden State Warriors,1,41.55,5.0,17.0,0.294,1.0,4.0,0.25,6.0,7.0,0.857,4.0,6.0,10.0,8.0,3.0,1.0,2.0,1.0,17.0,12.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Horace Grant,2002-01-05,Orlando Magic,Golden State Warriors,1,33.09,6.0,8.0,0.75,0.0,0.0,,3.0,3.0,1.0,5.0,6.0,11.0,3.0,0.0,1.0,1.0,2.0,15.0,13.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Mike Miller,2002-01-05,Orlando Magic,Golden State Warriors,1,30.11,6.0,11.0,0.545,3.0,6.0,0.5,4.0,6.0,0.667,1.0,2.0,3.0,2.0,0.0,2.0,2.0,5.0,19.0,17.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Darrell Armstrong,2002-01-05,Orlando Magic,Golden State Warriors,1,29.05,3.0,13.0,0.231,2.0,7.0,0.28600000000000003,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,4.0,9.0,4.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Patrick Ewing,2002-01-05,Orlando Magic,Golden State Warriors,1,15.16,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,2.0,1.0,1.0,2.0,2.0,8.0,6.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Troy Hudson,2002-01-05,Orlando Magic,Golden State Warriors,1,27.55,9.0,14.0,0.643,4.0,5.0,0.8,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,26.0,4.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Don Reid,2002-01-05,Orlando Magic,Golden State Warriors,1,21.51,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,0.0,3.0,4.0,7.0,2.0,0.0,2.0,1.0,5.0,4.0,-7.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Pat Garrity,2002-01-05,Orlando Magic,Golden State Warriors,1,19.39,3.0,5.0,0.6,3.0,4.0,0.75,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,9.0,13.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Monty Williams,2002-01-05,Orlando Magic,Golden State Warriors,1,16.23,4.0,5.0,0.8,0.0,0.0,,3.0,4.0,0.75,1.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,11.0,-7.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Jud Buechler,2002-01-05,Orlando Magic,Golden State Warriors,1,4.03,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-8.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Steven Hunter,2002-01-05,Orlando Magic,Golden State Warriors,1,0.33,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200201050ORL.html
Andrew DeClercq,2002-01-05,Orlando Magic,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050ORL.html
Karl Malone,2002-01-05,Chicago Bulls,Utah Jazz,1,46.0,10.0,23.0,0.435,1.0,2.0,0.5,11.0,14.0,0.7859999999999999,2.0,4.0,6.0,6.0,3.0,1.0,4.0,2.0,32.0,11.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Donyell Marshall,2002-01-05,Chicago Bulls,Utah Jazz,1,45.44,8.0,13.0,0.615,0.0,0.0,,9.0,13.0,0.6920000000000001,2.0,7.0,9.0,2.0,1.0,1.0,3.0,4.0,25.0,4.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
John Stockton,2002-01-05,Chicago Bulls,Utah Jazz,1,32.22,3.0,9.0,0.33299999999999996,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,7.0,2.0,0.0,4.0,4.0,9.0,6.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
DeShawn Stevenson,2002-01-05,Chicago Bulls,Utah Jazz,1,18.0,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,4.0,1.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Jarron Collins,2002-01-05,Chicago Bulls,Utah Jazz,1,11.17,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Bryon Russell,2002-01-05,Chicago Bulls,Utah Jazz,1,35.0,3.0,9.0,0.33299999999999996,1.0,5.0,0.2,1.0,4.0,0.25,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,8.0,1.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Scott Padgett,2002-01-05,Chicago Bulls,Utah Jazz,1,21.36,6.0,7.0,0.857,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,16.0,5.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
John Crotty,2002-01-05,Chicago Bulls,Utah Jazz,1,20.39,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,5.0,-4.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Greg Ostertag,2002-01-05,Chicago Bulls,Utah Jazz,1,20.13,0.0,2.0,0.0,0.0,0.0,,5.0,10.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,-9.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
Andrei Kirilenko,2002-01-05,Chicago Bulls,Utah Jazz,1,14.1,1.0,3.0,0.33299999999999996,0.0,0.0,,5.0,6.0,0.833,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,7.0,-8.0,https://www.basketball-reference.com/boxscores/200201050CHI.html
John Starks,2002-01-05,Chicago Bulls,Utah Jazz,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050CHI.html
John Amaechi,2002-01-05,Chicago Bulls,Utah Jazz,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050CHI.html
Steve Smith,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,41.01,8.0,15.0,0.5329999999999999,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,18.0,7.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Tim Duncan,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,39.3,10.0,18.0,0.556,0.0,0.0,,9.0,13.0,0.6920000000000001,5.0,12.0,17.0,2.0,1.0,0.0,4.0,6.0,29.0,15.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
David Robinson,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,34.07,2.0,4.0,0.5,0.0,0.0,,4.0,10.0,0.4,2.0,5.0,7.0,0.0,1.0,1.0,2.0,3.0,8.0,-2.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Bruce Bowen,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,29.52,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,-1.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Tony Parker,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,18.1,3.0,6.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,-3.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Terry Porter,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,29.5,7.0,14.0,0.5,2.0,3.0,0.667,6.0,6.0,1.0,1.0,6.0,7.0,6.0,2.0,1.0,3.0,4.0,22.0,5.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Antonio Daniels,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,25.12,4.0,6.0,0.667,3.0,4.0,0.75,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,13.0,-2.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Malik Rose,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,22.18,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,1.0,4.0,3.0,7.0,1.0,1.0,0.0,3.0,2.0,4.0,-9.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Charles Smith,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DAL.html
Cherokee Parks,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DAL.html
Amal McCaskill,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DAL.html
Mark Bryant,2002-01-05,San Antonio Spurs,Dallas Mavericks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200201050DAL.html
Dirk Nowitzki,2002-01-05,Dallas Mavericks,San Antonio Spurs,1,45.43,9.0,19.0,0.474,3.0,7.0,0.429,7.0,8.0,0.875,4.0,10.0,14.0,4.0,0.0,3.0,2.0,3.0,28.0,1.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
Steve Nash,2002-01-05,Dallas Mavericks,San Antonio Spurs,1,39.5,8.0,19.0,0.42100000000000004,0.0,1.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,6.0,1.0,0.0,2.0,5.0,17.0,-9.0,https://www.basketball-reference.com/boxscores/200201050DAL.html
